Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered,Latitude,Longitude
South Carolina,US,2020-06-20 04:33:19,22608,639,0,34.22333378,-82.46170658
Louisiana,US,2020-06-20 04:33:19,48515,3084,0,30.2950649,-92.41419698
Virginia,US,2020-06-20 04:33:19,56793,1602,0,37.76707161,-75.63234615
Idaho,US,2020-06-20 04:33:19,3871,89,0,43.4526575,-116.24155159999998
Iowa,US,2020-06-20 04:33:19,25274,681,0,41.33075609,-94.47105874
Kentucky,US,2020-06-20 04:33:19,13454,522,0,37.10459774,-85.28129668
Missouri,US,2020-06-20 04:33:19,17667,958,0,40.19058551,-92.60078167
Oklahoma,US,2020-06-20 04:33:19,9707,367,0,35.88494195,-94.65859267
Colorado,US,2020-06-20 04:33:19,30172,1643,0,39.87432092,-104.3362578
Illinois,US,2020-06-20 04:33:19,135470,6580,0,39.98815591,-91.18786813
Indiana,US,2020-06-20 04:33:19,41746,2516,0,40.7457653,-84.93671406
Mississippi,US,2020-06-20 04:33:19,20641,938,0,31.47669768,-91.35326037
Nebraska,US,2020-06-20 04:33:19,17588,244,0,40.52449420000001,-98.50117804
Ohio,US,2020-06-20 04:33:19,43731,2667,0,38.84541072,-83.4718964
Pennsylvania,US,2020-06-20 04:33:19,85199,6399,0,39.87140411,-77.21610347
Washington,US,2020-06-20 04:33:19,27601,1255,0,46.98299757,-118.5601734
Wisconsin,US,2020-06-20 04:33:19,24154,730,0,43.96974651,-89.76782777
Vermont,US,2020-06-20 04:33:19,1144,56,0,44.03217337,-73.14130877
Minnesota,US,2020-06-20 04:33:19,32031,1393,0,46.60962049,-93.4116826
Florida,US,2020-06-20 04:33:19,89748,3104,0,29.67866525,-82.35928158
North Carolina,US,2020-06-20 04:33:19,50018,1203,0,36.0434701,-79.39976137
California,US,2020-06-20 04:33:19,170862,5426,0,37.64629437,-121.8929271
New York,US,2020-06-20 04:33:19,386556,31015,0,42.60060306,-73.97723916
Wyoming,US,2020-06-20 04:33:19,1173,20,0,41.65498705,-105.7235415
Michigan,US,2020-06-20 04:33:19,67097,6067,0,44.6846864,-83.59507875
Maryland,US,2020-06-20 04:33:19,63548,3030,0,39.62357628,-78.69280486
Kansas,US,2020-06-20 04:33:19,12021,253,0,37.88582951,-95.30030847
Alaska,US,2020-06-20 04:33:19,720,12,0,61.14998174,-149.14269860000005
Tennessee,US,2020-06-20 04:33:19,34017,515,0,36.12684348,-84.19965764
Texas,US,2020-06-20 04:33:19,105394,2158,0,31.81534745,-95.65354823
Maine,US,2020-06-20 04:33:19,2913,102,0,44.1664747,-70.20380627
Arizona,US,2020-06-20 04:33:19,46910,1321,0,35.39465006,-109.4892383
Georgia,US,2020-06-20 04:33:19,62009,2636,0,31.74847232,-82.28909114
Arkansas,US,2020-06-20 04:33:19,14631,214,0,34.29145151,-91.37277296
New Jersey,US,2020-06-20 04:33:19,168496,12902,0,39.47538693,-74.65848483
South Dakota,US,2020-06-20 04:33:19,6158,81,0,43.71757685,-98.56050467
Alabama,US,2020-06-20 04:33:19,29002,822,0,32.53952745,-86.64408227
Oregon,US,2020-06-20 04:33:19,6572,188,0,44.70915557,-117.6749883
West Virginia,US,2020-06-20 04:33:19,2468,88,0,39.1307219,-80.00350858
North Dakota,US,2020-06-20 04:33:19,3226,76,0,46.93579637,-98.06605978
Massachusetts,US,2020-06-20 04:33:19,106650,7799,0,41.72980578,-70.28854339
Utah,US,2020-06-20 04:33:19,16425,155,0,41.52106798,-113.0832816
