Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered,Latitude,Longitude
Kamchatka Krai,Russia,2020-08-30 04:28:22,3828,42,3156,57.191488199999995,160.03838190000005
Paraiba,Brazil,2020-08-30 04:28:22,105531,2420,75398,-7.24,-36.782
Hokkaido,Japan,2020-08-30 04:28:22,1758,103,1512,43.385711,142.55231799999999
Yamagata,Japan,2020-08-30 04:28:22,77,1,76,38.448396,140.102154
Ibaraki,Japan,2020-08-30 04:28:22,542,13,450,36.303588,140.319591
,Guinea-Bissau,2020-08-30 04:28:22,2205,34,1127,11.8037,-15.1804
Sindh,Pakistan,2020-08-30 04:28:22,129179,2395,122835,26.009446,68.77680699999999
Valparaiso,Chile,2020-08-30 04:28:22,22478,682,20366,-33.0472,-71.6127
Primorsky Krai,Russia,2020-08-30 04:28:22,9442,103,7685,45.0819456,134.726645
Cauca,Colombia,2020-08-30 04:28:22,4983,150,3135,2.705,-76.82600000000002
Callao,Peru,2020-08-30 04:28:22,26939,1558,0,-11.954609,-77.136042
,Mauritius,2020-08-30 04:28:22,355,10,335,-20.348404000000002,57.552152
Guerrero,Mexico,2020-08-30 04:28:22,14654,1652,12125,17.4392,-99.5451
,Uzbekistan,2020-08-30 04:28:22,41067,307,38250,41.377491,64.585262
Gifu,Japan,2020-08-30 04:28:22,555,9,506,35.778671,137.055925
Henan,China,2020-08-30 04:28:22,1276,22,1254,33.882,113.61399999999999
Fukui,Japan,2020-08-30 04:28:22,211,8,147,35.846614,136.22465400000002
Emilia-Romagna,Italy,2020-08-30 04:28:22,31696,4459,24468,44.49436681,11.341720800000001
Turks and Caicos Islands,United Kingdom,2020-08-30 04:28:22,490,3,148,21.69400000000001,-71.7979
Nagaland,India,2020-08-30 04:28:22,3851,9,2917,26.06702,94.470302
,Holy See,2020-08-30 04:28:22,12,0,12,41.9029,12.4534
,Antigua and Barbuda,2020-08-30 04:28:22,94,3,89,17.0608,-61.7964
Grand Princess,Canada,2020-08-30 04:28:22,13,0,13,200.0,200.0
Northern Ireland,United Kingdom,2020-08-30 04:28:22,7138,560,0,54.7877,-6.4923
Guadeloupe,France,2020-08-30 04:28:22,1145,16,336,16.265,-61.551
,Indonesia,2020-08-30 04:28:22,169195,7261,122802,-0.7893,113.9213
Kansas,US,2020-08-30 04:28:22,41595,449,0,37.88582951,-95.30030847
