Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered,Latitude,Longitude
,"Korea, South",2020-04-22 23:30:32,10694,238,8277,35.90775700000001,127.766922
,France,2020-04-22 23:30:32,155860,21340,40657,46.2276,2.2137
Virgin Islands,US,2020-04-22 23:30:53,54,3,0,18.3358,-64.8963
,Sri Lanka,2020-04-22 23:30:32,330,7,105,7.873054,80.77179699999998
Missouri,US,2020-04-22 23:30:53,6277,238,0,40.19058551,-92.60078167
,Israel,2020-04-22 23:30:32,14498,189,5215,31.046051,34.851612
,Congo (Brazzaville),2020-04-22 23:30:32,186,6,16,-4.2634,15.2832
,Ecuador,2020-04-22 23:30:32,10850,537,1262,-1.8312,-78.1834
,Burundi,2020-04-22 23:30:32,11,1,4,-3.3731,29.9189
,Mali,2020-04-22 23:30:32,293,17,73,17.570692,-3.996166000000001
,United Arab Emirates,2020-04-22 23:30:32,8238,52,1546,23.424076,53.847818
Mayotte,France,2020-04-22 23:30:32,326,4,125,-12.8275,45.166244
,Iceland,2020-04-22 23:30:32,1785,10,1462,64.9631,-19.0208
Texas,US,2020-04-22 23:30:53,21321,556,0,31.81534745,-95.65354823
,Uzbekistan,2020-04-22 23:30:32,1716,7,450,41.377491,64.585262
Pennsylvania,US,2020-04-22 23:30:53,36082,1673,0,39.87140411,-77.21610347
,Kyrgyzstan,2020-04-22 23:30:32,612,7,254,41.20438,74.766098
,Belgium,2020-04-22 23:30:32,41889,6262,9433,50.8333,4.469936
Virginia,US,2020-04-22 23:30:53,10266,349,0,37.76707161,-75.63234615
,Russia,2020-04-22 23:30:32,57999,513,4420,61.52401,105.318756
,Cote d'Ivoire,2020-04-22 23:30:32,952,14,310,7.54,-5.5471
Guangdong,China,2020-04-22 01:32:33,1582,8,1511,23.3417,113.4244
,Ireland,2020-04-22 23:30:32,16671,769,9233,53.1424,-7.6921
Indiana,US,2020-04-22 23:30:53,12438,666,0,40.7457653,-84.93671406
Liaoning,China,2020-04-20 01:20:14,146,2,143,41.2956,122.6085
,Moldova,2020-04-22 23:30:32,2778,75,560,47.4116,28.3699
,MS Zaandam,2020-04-22 23:30:32,9,2,0,200.0,200.0
,Finland,2020-04-22 23:30:32,4129,149,2000,61.92411,25.748151
Oklahoma,US,2020-04-22 23:30:53,2894,170,0,35.88494195,-94.65859267
Victoria,Australia,2020-04-22 23:38:57,1319,14,1172,-37.8136,144.9631
,Serbia,2020-04-22 23:30:32,6630,125,870,44.0165,21.0059
Ohio,US,2020-04-22 23:30:53,14117,610,0,38.84541072,-83.4718964
,Dominica,2020-04-22 23:30:32,16,0,9,15.415,-61.371
,Grenada,2020-04-22 23:30:32,15,0,6,12.1165,-61.679
,Lebanon,2020-04-22 23:30:32,682,22,113,33.8547,35.8623
,Rwanda,2020-04-22 23:30:32,153,0,84,-1.9403,29.8739
Puerto Rico,US,2020-04-22 23:30:53,1252,63,0,18.2208,-66.5901
Hawaii,US,2020-04-22 23:30:53,592,12,0,19.60121157,-155.5210167
,Uganda,2020-04-22 23:30:32,63,0,45,1.373333,32.290275
Henan,China,2020-04-14 00:43:57,1276,22,1254,33.882,113.614
,Mauritius,2020-04-22 23:30:32,329,9,261,-20.348404,57.552152
,Holy See,2020-04-22 23:30:32,9,0,2,41.9029,12.4534
,Malawi,2020-04-22 23:30:32,23,3,3,-13.254307999999998,34.301525
