Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered,Latitude,Longitude
Cayman Islands,United Kingdom,2020-08-05 04:34:43,203,1,202,19.3133,-81.2546
British Virgin Islands,United Kingdom,2020-08-05 04:34:43,8,1,7,18.4207,-64.64
Maranhao,Brazil,2020-08-05 04:34:43,123887,3085,112059,-4.9609,-45.2744
,Diamond Princess,2020-08-05 04:34:43,712,13,651,200.0,200.0
,Syria,2020-08-05 04:34:43,892,46,283,34.802075,38.99681500000001
Noord-Brabant,Netherlands,2020-08-05 04:34:43,10303,1537,0,51.561174,5.1849419999999995
Chechen Republic,Russia,2020-08-05 04:34:43,2102,33,1393,43.39761470000001,45.6985005
Guainia,Colombia,2020-08-05 04:34:43,14,1,13,2.5854,-68.5247
,Venezuela,2020-08-05 04:34:43,21438,187,11875,6.4238,-66.5897
,Suriname,2020-08-05 04:34:43,1981,27,1278,3.9193,-56.0278
Krasnodar Krai,Russia,2020-08-05 04:34:43,8704,119,7463,45.7684014,39.0261044
Gelderland,Netherlands,2020-08-05 04:34:43,6665,684,0,52.061738,5.939114
Aomori,Japan,2020-08-05 04:34:43,35,1,30,40.781541,140.828896
Vastmanland,Sweden,2020-08-05 04:34:43,2648,179,0,59.6714,16.2159
Sindh,Pakistan,2020-08-05 04:34:43,121705,2226,111249,26.009446,68.77680699999999
Ontario,Canada,2020-08-05 04:34:43,41495,2828,37209,51.2538,-85.3232
Piemonte,Italy,2020-08-05 04:34:43,31719,4132,26789,45.0732745,7.680687483
Rio de Janeiro,Brazil,2020-08-05 04:34:43,168911,13715,150976,-22.9068,-43.1729
Guerrero,Mexico,2020-08-05 04:34:43,11503,1404,8867,17.4392,-99.5451
Tatarstan Republic,Russia,2020-08-05 04:34:43,5723,24,4597,55.7648572,52.43104273
Tolima,Colombia,2020-08-05 04:34:43,3021,62,1699,4.0925,-75.1545
,Serbia,2020-08-05 04:34:43,26738,605,0,44.0165,21.0059
,Azerbaijan,2020-08-05 04:34:43,32910,473,28348,40.1431,47.5769
Huanuco,Peru,2020-08-05 04:34:43,7084,205,0,-9.421676,-76.040642
Hawaii,US,2020-08-05 04:34:43,2591,27,0,19.60121157,-155.5210167
Lipetsk Oblast,Russia,2020-08-05 04:34:43,4612,22,3708,52.6935178,39.1122664
Yamalo-Nenets Autonomous Okrug,Russia,2020-08-05 04:34:43,11431,79,9004,67.1471631,74.3415488
New Caledonia,France,2020-08-05 04:34:43,22,0,22,-20.904304999999997,165.618042
Tennessee,US,2020-08-05 04:34:43,112441,1117,0,36.12684348,-84.19965764
Oregon,US,2020-08-05 04:34:43,19699,333,0,44.70915557,-117.6749883
Samara Oblast,Russia,2020-08-05 04:34:43,7011,97,5161,53.2128813,50.8914633
Tumbes,Peru,2020-08-05 04:34:43,4352,216,0,-3.857496,-80.54525500000003
,Honduras,2020-08-05 04:34:43,44299,1400,5921,15.2,-86.2419
Guangxi,China,2020-08-05 04:34:43,255,2,253,23.8298,108.7881
Tarapaca,Chile,2020-08-05 04:34:43,9045,173,8084,-19.9232,-69.5132
Puerto Rico,US,2020-08-05 04:34:43,19324,237,0,18.180117000000006,-66.754367
,Zambia,2020-08-05 04:34:43,6793,173,5109,-13.133897,27.849332
Gotland,Sweden,2020-08-05 04:34:43,251,6,0,57.4684,18.4867
Kiev Oblast,Ukraine,2020-08-05 04:34:43,3877,65,2766,50.053000000000004,30.7667
,Monaco,2020-08-05 04:34:43,123,4,105,43.7333,7.4167
Baden-Wurttemberg,Germany,2020-08-05 04:34:43,37522,1847,34700,48.6616,9.3501
Tambov Oblast,Russia,2020-08-05 04:34:43,6103,30,4967,52.9019574,41.3578918
Magadan Oblast,Russia,2020-08-05 04:34:43,1402,13,1017,62.48858785,153.9903764
,MS Zaandam,2020-08-05 04:34:43,9,2,0,200.0,200.0
Chiba,Japan,2020-08-05 04:34:43,1871,50,1304,35.510141,140.198917
Western Australia,Australia,2020-08-05 04:34:43,670,9,654,-31.9505,115.8605
,Niger,2020-08-05 04:34:43,1152,69,1037,17.607789,8.081666
Narino,Colombia,2020-08-05 04:34:43,8596,282,5091,1.2892,-77.3579
Rostov Oblast,Russia,2020-08-05 04:34:43,13464,240,10748,47.6222451,40.7957942
,West Bank and Gaza,2020-08-05 04:34:43,12770,86,6419,31.9522,35.2332
Tyumen Oblast,Russia,2020-08-05 04:34:43,6189,25,5151,58.8206488,70.36588370000001
Jiangsu,China,2020-08-05 04:34:43,658,0,654,32.9711,119.455
Manitoba,Canada,2020-08-05 04:34:43,443,8,341,53.7609,-98.8139
,Grenada,2020-08-05 04:34:43,24,0,23,12.1165,-61.678999999999995
Balochistan,Pakistan,2020-08-05 04:34:43,11777,136,10213,28.328492,65.898403
Nara,Japan,2020-08-05 04:34:43,277,2,188,34.317451,135.871644
Baja California,Mexico,2020-08-05 04:34:43,13826,2668,10538,30.8406,-115.2838
,Andorra,2020-08-05 04:34:43,939,52,825,42.5063,1.5218
