Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered,Latitude,Longitude
Mexico,Mexico,2020-05-22 02:36:51,9661,622,7663,19.4969,-99.7233
Quebec,Canada,2020-05-22 02:36:51,45504,3801,13327,52.9399,-73.5491
Shanghai,China,2020-05-22 02:36:51,666,7,641,31.201999999999998,121.4491
,Singapore,2020-05-22 02:36:51,29812,23,12117,1.2833,103.8333
,Jordan,2020-05-22 02:36:51,684,9,457,31.24,36.51
Lombardia,Italy,2020-05-22 02:36:51,86091,15727,43649,45.46679409,9.190347404
Aragon,Spain,2020-05-22 02:36:51,5588,848,0,41.5976,-0.9057
Madrid,Spain,2020-05-22 02:36:51,67049,8931,0,40.4168,-3.7038
,Papua New Guinea,2020-05-22 02:36:51,8,0,8,-6.314993,143.95555
,Saint Lucia,2020-05-22 02:36:51,18,0,18,13.9094,-60.9789
Iowa,US,2020-05-22 02:36:51,16170,410,0,41.33075609,-94.47105874
,Vietnam,2020-05-22 02:36:51,324,0,266,14.058323999999999,108.277199
,Albania,2020-05-22 02:36:51,969,31,771,41.1533,20.1683
Fujian,China,2020-05-22 02:36:51,356,1,355,26.0789,117.9874
,Benin,2020-05-22 02:36:51,135,3,61,9.3077,2.3158
Georgia,US,2020-05-22 02:36:51,40663,1775,0,31.74847232,-82.28909114
Ceuta,Spain,2020-05-22 02:36:51,119,4,0,35.8894,-5.3213
Tabasco,Mexico,2020-05-22 02:36:51,2824,361,1796,17.8409,-92.6189
Jalisco,Mexico,2020-05-22 02:36:51,1028,96,620,20.6595,-103.3494
Hebei,China,2020-05-22 02:36:51,328,6,322,37.8957,114.9042
Grand Princess,US,2020-05-22 02:36:51,103,3,0,200.0,200.0
Marche,Italy,2020-05-22 02:36:51,6689,990,3867,43.61675973,13.5188753
,MS Zaandam,2020-05-22 02:36:51,9,2,0,200.0,200.0
Abruzzo,Italy,2020-05-22 02:36:51,3212,391,1549,42.35122196,13.39843823
,Oman,2020-05-22 02:36:51,6370,31,1821,21.512583,55.92325500000001
Veracruz,Mexico,2020-05-22 02:36:51,2430,292,1548,19.1738,-96.1342
Bayern,Germany,2020-05-22 02:36:51,46268,2370,41060,48.7904,11.4979
Campeche,Mexico,2020-05-22 02:36:51,354,50,210,19.8301,-90.5349
,Liechtenstein,2020-05-22 02:36:51,82,1,55,47.14,9.55
,Saudi Arabia,2020-05-22 02:36:51,65077,351,36040,23.885942,45.079162
,Denmark,2020-05-22 02:36:51,11182,561,9643,56.2639,9.5018
Idaho,US,2020-05-22 02:36:51,2506,77,0,43.4526575,-116.24155159999998
,Cote d'Ivoire,2020-05-22 02:36:51,2301,29,1100,7.54,-5.5471
,Mali,2020-05-22 02:36:51,947,60,558,17.570692,-3.996166000000001
,Latvia,2020-05-22 02:36:51,1025,22,694,56.8796,24.6032
,Sierra Leone,2020-05-22 02:36:51,585,35,205,8.460555000000001,-11.779889
Quintana Roo,Mexico,2020-05-22 02:36:51,1450,280,949,19.1817,-88.4791
Sonora,Mexico,2020-05-22 02:36:51,1124,53,774,29.2972,-110.3309
Liaoning,China,2020-05-22 02:36:51,149,2,144,41.2956,122.6085
Beijing,China,2020-05-22 02:36:51,593,9,578,40.1824,116.4142
Lazio,Italy,2020-05-22 02:36:51,7558,662,3259,41.89277044,12.48366722
Murcia,Spain,2020-05-22 02:36:51,1570,149,0,37.9922,-1.1307
Mecklenburg-Vorpommern,Germany,2020-05-22 02:36:51,763,20,700,53.6127,12.4296
Cantabria,Spain,2020-05-22 02:36:51,2279,209,0,43.1828,-3.9878
Mississippi,US,2020-05-22 02:36:51,12222,580,0,31.47669768,-91.35326037
Nuevo Leon,Mexico,2020-05-22 02:36:51,1036,58,645,25.5922,-99.9962
Nordrhein-Westfalen,Germany,2020-05-22 02:36:51,36912,1546,32900,51.4332,7.6616
Alberta,Canada,2020-05-22 02:36:51,6768,132,5710,53.9333,-116.5765
,Slovenia,2020-05-22 02:36:51,1468,106,1340,46.1512,14.9955
Ciudad de Mexico,Mexico,2020-05-22 02:36:51,16758,1754,11665,19.4326,-99.1332
,Trinidad and Tobago,2020-05-22 02:36:51,116,8,108,10.6918,-61.2225
,Bangladesh,2020-05-22 02:36:51,28511,408,5602,23.685,90.3563
Massachusetts,US,2020-05-22 02:36:51,90084,6148,0,41.72980578,-70.28854339
,Montenegro,2020-05-22 02:36:51,324,9,314,42.708678000000006,19.37439
Texas,US,2020-05-22 02:36:51,53053,1460,0,31.81534745,-95.65354823
,Slovakia,2020-05-22 02:36:51,1502,28,1245,48.669,19.699
,Monaco,2020-05-22 02:36:51,97,4,90,43.7333,7.4167
Guerrero,Mexico,2020-05-22 02:36:51,984,147,599,17.4392,-99.5451
Baleares,Spain,2020-05-22 02:36:51,2024,221,0,39.710358,2.995148
Tarapaca,Chile,2020-05-22 02:36:51,1246,4,0,-19.9232,-69.5132
North Dakota,US,2020-05-22 02:36:51,2229,51,0,46.93579637,-98.06605978
,Panama,2020-05-22 02:36:51,10116,291,6245,8.538,-80.7821
,El Salvador,2020-05-22 02:36:51,1640,33,544,13.7942,-88.8965
Navarra,Spain,2020-05-22 02:36:51,5195,506,0,42.6954,-1.6761
,Sudan,2020-05-22 02:36:51,3138,121,309,12.8628,30.2176
Diamond Princess,Canada,2020-05-22 02:36:51,1,1,0,200.0,200.0
Unknown,Germany,2020-05-22 02:36:51,1779,0,0,200.0,200.0
Macau,China,2020-05-22 02:36:51,45,0,44,22.1667,113.55
Hunan,China,2020-05-22 02:36:51,1019,4,1015,27.6104,111.7088
Cayman Islands,United Kingdom,2020-05-22 02:36:51,121,1,55,19.3133,-81.2546
,Cyprus,2020-05-22 02:36:51,923,17,561,35.1264,33.4299
Pernambuco,Brazil,2020-05-22 02:36:51,23911,1925,0,-8.8137,-36.9541
Maule,Chile,2020-05-22 02:36:51,731,15,0,-35.5183,-71.6885
British Virgin Islands,United Kingdom,2020-05-22 02:36:51,8,1,6,18.4207,-64.64
,Namibia,2020-05-22 02:36:51,18,0,14,-22.9576,18.4904
,Andorra,2020-05-22 02:36:51,762,51,639,42.5063,1.5218
Rhode Island,US,2020-05-22 02:36:51,13571,556,0,41.71018079,-71.28652315
Martinique,France,2020-05-22 02:36:51,192,14,91,14.6415,-61.0242
Durango,Mexico,2020-05-22 02:36:51,194,23,125,24.5593,-104.6588
Kentucky,US,2020-05-22 02:36:51,8286,386,0,37.10459774,-85.28129668
,Sweden,2020-05-22 02:36:51,32172,3871,4971,60.128161,18.643501
Minnesota,US,2020-05-22 02:36:51,18200,818,0,46.60962049,-93.41168259999999
Guangdong,China,2020-05-22 02:36:51,1590,8,1579,23.3417,113.4244
District of Columbia,US,2020-05-22 02:36:51,7788,412,0,38.90417773,-77.01655992
,Niger,2020-05-22 02:36:51,924,60,753,17.607789,8.081666
,Turkey,2020-05-22 02:36:51,153548,4249,114990,38.9637,35.2433
,Honduras,2020-05-22 02:36:51,3204,156,397,15.2,-86.2419
Montana,US,2020-05-22 02:36:51,479,16,0,45.13434354,-112.89846940000001
,Bolivia,2020-05-22 02:36:51,5187,215,561,-16.2902,-63.5887
Queensland,Australia,2020-05-22 02:36:51,1058,6,1040,-27.4698,153.0251
Rio Grande do Norte,Brazil,2020-05-22 02:36:51,4060,178,0,-5.4026,-36.9541
,New Zealand,2020-05-22 02:36:51,1504,21,1455,-40.9006,174.886
Parana,Brazil,2020-05-22 02:36:51,2810,141,0,-25.2521,-52.0215
,Morocco,2020-05-22 02:36:51,7211,196,4280,31.7917,-7.0926
,Fiji,2020-05-22 02:36:51,18,0,15,-17.7134,178.065
Tianjin,China,2020-05-22 02:36:51,192,3,187,39.3054,117.323
Colorado,US,2020-05-22 02:36:51,23191,1310,0,39.87432092,-104.3362578
