Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered,Latitude,Longitude
,Cyprus,2020-12-24 05:23:04,18883,104,2057,35.1264,33.4299
Loreto,Peru,2020-12-24 05:23:04,26005,1001,0,-4.124847,-74.424115
Unknown,Spain,2020-12-24 05:23:04,0,0,0,200.0,200.0
South Carolina,US,2020-12-24 05:23:04,282230,5028,0,34.22333378,-82.46170658
Tottori,Japan,2020-12-24 05:23:04,79,0,62,35.359069,133.863619
Queretaro,Mexico,2020-12-24 05:23:04,29863,1787,0,20.5888,-100.3899
Oregon,US,2020-12-24 05:23:04,105970,1403,0,44.70915557,-117.6749883
Yamanashi,Japan,2020-12-24 05:23:04,502,9,438,35.612364,138.61148899999998
,Jordan,2020-12-24 05:23:04,281983,3652,252158,31.24,36.51
Tibet,China,2020-12-24 05:23:04,1,0,1,31.6927,88.0924
Michoacan,Mexico,2020-12-24 05:23:04,31947,2633,0,19.5665,-101.7068
Mykolaiv Oblast,Ukraine,2020-12-24 05:23:04,27970,460,12760,46.975,31.9946
Vermont,US,2020-12-24 05:23:04,6680,117,0,44.03217337,-73.14130877
Liege,Belgium,2020-12-24 05:23:04,95752,0,0,50.4496,5.8492
,Dominica,2020-12-24 05:23:04,88,0,83,15.415,-61.371
Indiana,US,2020-12-24 05:23:04,476538,7645,0,40.7457653,-84.93671406
Cherkasy Oblast,Ukraine,2020-12-24 05:23:04,35938,328,17713,49.4444,32.0598
Andaman and Nicobar Islands,India,2020-12-24 05:23:04,4896,62,4761,11.225999,92.96817800000001
Bashkortostan Republic,Russia,2020-12-24 05:23:04,17741,128,13928,54.8573563,57.1439682
Emilia-Romagna,Italy,2020-12-24 05:23:04,159472,7259,94188,44.49436681,11.341720800000001
Gansu,China,2020-12-24 05:23:04,182,2,180,35.7518,104.2861
,Finland,2020-12-24 05:23:04,34084,524,26000,61.92411,25.748151
Guerrero,Mexico,2020-12-24 05:23:04,25474,2659,0,17.4392,-99.5451
Dadra and Nagar Haveli and Daman and Diu,India,2020-12-24 05:23:04,3365,2,3357,20.194742,73.080901
Los Lagos,Chile,2020-12-24 05:23:04,24128,247,22767,-41.9198,-72.1416
Astrakhan Oblast,Russia,2020-12-24 05:23:04,17584,348,11996,47.1878186,47.608851
Coquimbo,Chile,2020-12-24 05:23:04,13931,290,13377,-29.959,-71.3389
,Malaysia,2020-12-24 05:23:04,98737,444,80014,4.210483999999999,101.97576600000001
Vastra Gotaland,Sweden,2020-12-24 05:23:04,64588,1148,0,58.2528,13.0596
Altai Republic,Russia,2020-12-24 05:23:04,13240,83,12597,50.7114101,86.8572186
Western Australia,Australia,2020-12-24 05:23:04,847,9,830,-31.9505,115.8605
Madrid,Spain,2020-12-24 05:23:04,382855,11683,40736,40.4168,-3.7038
Alagoas,Brazil,2020-12-24 05:23:04,102178,2433,97107,-9.5713,-36.782
,Namibia,2020-12-24 05:23:04,19984,183,16892,-22.9576,18.4904
Choco,Colombia,2020-12-24 05:23:04,4774,168,4454,5.2528,-76.82600000000002
Unknown,Germany,2020-12-24 05:23:04,12785,0,0,200.0,200.0
,El Salvador,2020-12-24 05:23:04,43772,1274,39362,13.7942,-88.8965
Tianjin,China,2020-12-24 05:23:04,304,3,298,39.3054,117.323
,Jamaica,2020-12-24 05:23:04,12423,290,9416,18.1096,-77.2975
,West Bank and Gaza,2020-12-24 05:23:04,127376,1226,102942,31.9522,35.2332
,Denmark,2020-12-24 05:23:04,143472,1096,99025,56.2639,9.5018
,Trinidad and Tobago,2020-12-24 05:23:04,7071,125,6495,10.6918,-61.2225
South Australia,Australia,2020-12-24 05:23:04,568,4,560,-34.9285,138.6007
Novosibirsk Oblast,Russia,2020-12-24 05:23:04,26632,902,22454,54.9720169,79.48139240000002
,Brunei,2020-12-24 05:23:04,152,3,149,4.5353,114.7277
Chandigarh,India,2020-12-24 05:23:04,19266,313,18584,30.733839,76.76827800000002
,Vanuatu,2020-12-24 05:23:04,1,0,1,-15.3767,166.9592
Saitama,Japan,2020-12-24 05:23:04,12236,183,9611,35.997101,139.347635
Northern Mariana Islands,US,2020-12-24 05:23:04,118,2,0,15.0979,145.6739
Guangxi,China,2020-12-24 05:23:04,264,2,261,23.8298,108.7881
Luxembourg,Belgium,2020-12-24 05:23:04,17975,0,0,50.0547,5.4677
Georgia,US,2020-12-24 05:23:04,608290,10519,0,31.74847232,-82.28909114
East Flanders,Belgium,2020-12-24 05:23:04,62687,0,0,51.0362,3.7373
Missouri,US,2020-12-24 05:23:04,383261,5406,0,40.19058551,-92.60078167
,Malta,2020-12-24 05:23:04,11992,201,10293,35.9375,14.3754
,Kenya,2020-12-24 05:23:04,95195,1648,76508,-0.0236,37.9062
,Angola,2020-12-24 05:23:04,16931,393,9729,-11.2027,17.8739
,Uganda,2020-12-24 05:23:04,32399,245,10731,1.373333,32.290275
Kalmar,Sweden,2020-12-24 05:23:04,5541,102,0,57.235,16.1849
Michigan,US,2020-12-24 05:23:04,508449,12415,0,44.6846864,-83.59507875
Gunma,Japan,2020-12-24 05:23:04,2001,31,1599,36.504478999999996,138.985605
,Sri Lanka,2020-12-24 05:23:04,38639,184,29882,7.873054,80.77179699999998
Andalusia,Spain,2020-12-24 05:23:04,256664,4912,10671,37.5443,-4.7278
Miyagi,Japan,2020-12-24 05:23:04,1874,12,1419,38.446859,140.927086
West Virginia,US,2020-12-24 05:23:04,75936,1194,0,39.1307219,-80.00350858
Kiev,Ukraine,2020-12-24 05:23:04,103663,1779,34928,50.4501,30.5234
Putumayo,Colombia,2020-12-24 05:23:04,5645,236,4990,0.436,-75.5277
Tambov Oblast,Russia,2020-12-24 05:23:04,16402,166,14585,52.9019574,41.3578918
Ladakh,India,2020-12-24 05:23:04,9309,125,8947,34.1526,77.5771
Buryatia Republic,Russia,2020-12-24 05:23:04,24164,552,21544,52.718242599999996,109.492143
Falkland Islands (Malvinas),United Kingdom,2020-12-24 05:23:04,29,0,17,-51.7963,-59.5236
Delhi,India,2020-12-24 05:23:04,619618,10347,601268,28.646519,77.10898
Rio Grande do Norte,Brazil,2020-12-24 05:23:04,111970,2913,59105,-5.4026,-36.9541
Sichuan,China,2020-12-24 05:23:04,845,3,806,30.6171,102.7103
Victoria,Australia,2020-12-24 05:23:04,20361,820,19527,-37.8136,144.9631
Delaware,US,2020-12-24 05:23:04,52235,872,0,39.08646628,-75.56884914
,Tunisia,2020-12-24 05:23:04,125000,4275,97026,33.886917,9.537499
Rheinland-Pfalz,Germany,2020-12-24 05:23:04,66745,1198,46388,50.1183,7.309
Telangana,India,2020-12-24 05:23:04,283556,1524,275217,18.1124,79.0193
,Ecuador,2020-12-24 05:23:04,207084,13962,181618,-1.8312,-78.1834
,Tajikistan,2020-12-24 05:23:04,13071,89,12536,38.861,71.2761
Volgograd Oblast,Russia,2020-12-24 05:23:04,33215,419,31494,49.604833899999996,44.29035820000001
,Kosovo,2020-12-24 05:23:04,49440,1274,37192,42.602636,20.902977
Parana,Brazil,2020-12-24 05:23:04,387686,7528,267677,-25.2521,-52.0215
Virginia,US,2020-12-21 13:27:30,0,0,0,200.0,200.0
,Bahrain,2020-12-24 05:23:04,90817,350,88826,26.0275,50.55
Ishikawa,Japan,2020-12-24 05:23:04,980,51,838,36.769464,136.771027
Iwate,Japan,2020-12-24 05:23:04,343,20,213,39.593287,141.361777
