Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered,Latitude,Longitude
Gavleborg,Sweden,2020-10-22 04:24:27,3611,170,0,61.3012,16.1534
Melilla,Spain,2020-10-22 04:24:27,1931,11,125,35.2923,-2.9381
Pskov Oblast,Russia,2020-10-22 04:24:27,6707,68,4411,57.535872899999994,28.8586826
,Thailand,2020-10-22 04:24:27,3719,59,3514,15.870032,100.992541
Indiana,US,2020-10-22 04:24:27,152396,4023,0,40.7457653,-84.93671406
Tambov Oblast,Russia,2020-10-22 04:24:27,9006,46,7309,52.9019574,41.3578918
Nuevo Leon,Mexico,2020-10-22 04:24:27,49097,3618,41278,25.5922,-99.9962
,Saudi Arabia,2020-10-22 04:24:27,343373,5235,329715,23.885942,45.079162
Baden-Wurttemberg,Germany,2020-10-22 04:24:27,63132,1950,50114,48.6616,9.3501
Dnipropetrovsk Oblast,Ukraine,2020-10-22 04:24:27,11705,267,5277,48.4647,35.0462
Khmelnytskyi Oblast,Ukraine,2020-10-22 04:24:27,11561,189,4943,49.423,26.9871
Jilin,China,2020-10-22 04:24:27,157,2,155,43.6661,126.1923
,Guatemala,2020-10-22 04:24:27,102415,3567,92149,15.7835,-90.2308
Basilicata,Italy,2020-10-22 04:24:27,1398,39,584,40.63947052,15.80514834
Valle d'Aosta,Italy,2020-10-22 04:24:27,2132,146,1155,45.73750286,7.320149366
Newfoundland and Labrador,Canada,2020-10-22 04:24:27,287,4,275,53.1355,-57.6604
Sindh,Pakistan,2020-10-22 04:24:27,142641,2590,135759,26.009446,68.77680699999999
Lombardia,Italy,2020-10-22 04:24:27,134604,17123,87591,45.46679409,9.190347404
Huanuco,Peru,2020-10-22 04:24:27,16894,405,0,-9.421676,-76.040642
Mie,Japan,2020-10-22 04:24:27,550,6,526,34.508018,136.376013
Leningrad Oblast,Russia,2020-10-22 04:24:27,10160,107,6054,60.185329599999996,32.3925325
Thuringen,Germany,2020-10-22 04:24:27,5250,201,4235,51.011,10.8453
Quindio,Colombia,2020-10-22 04:24:27,7403,190,5938,4.461,-75.6674
Kyoto,Japan,2020-10-22 04:24:27,1945,29,1808,35.253815,135.443341
La Guajira,Colombia,2020-10-22 04:24:27,9334,379,8517,11.3548,-72.5205
,Austria,2020-10-22 04:24:27,69409,925,52617,47.5162,14.5501
Manipur,India,2020-10-22 04:24:27,16062,121,12059,24.738975,93.882541
