Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered,Latitude,Longitude
,Malawi,2020-04-17 23:30:32,17,2,3,-13.254307999999998,34.301525
,Belize,2020-04-17 23:30:32,18,2,0,17.1899,-88.4976
,Sierra Leone,2020-04-17 23:30:32,26,0,0,8.460555000000001,-11.779889
,Burma,2020-04-17 23:30:32,88,4,5,21.9162,95.956
,Cyprus,2020-04-17 23:30:32,750,12,77,35.1264,33.4299
Henan,China,2020-04-14 00:43:57,1276,22,1254,33.882,113.614
Washington,US,2020-04-17 23:30:52,11517,603,0,46.98299757,-118.5601734
,Colombia,2020-04-17 23:30:32,3439,153,634,4.5709,-74.2973
,West Bank and Gaza,2020-04-17 23:30:32,402,2,69,31.9522,35.2332
Vermont,US,2020-04-17 23:30:52,779,35,0,44.03217337,-73.14130877
North Carolina,US,2020-04-17 23:30:52,6045,177,0,36.0434701,-79.39976137
,Azerbaijan,2020-04-17 23:30:32,1340,15,528,40.1431,47.5769
,Congo (Brazzaville),2020-04-17 23:30:32,143,6,11,-4.2634,15.2832
,Costa Rica,2020-04-17 23:30:32,649,4,88,9.7489,-83.7534
,Guatemala,2020-04-17 23:30:32,214,7,21,15.7835,-90.2308
,Saint Vincent and the Grenadines,2020-04-17 23:30:32,12,0,1,12.9843,-61.2872
,Greece,2020-04-17 23:30:32,2224,108,269,39.0742,21.8243
,Slovakia,2020-04-17 23:30:32,1049,9,175,48.669,19.699
Arkansas,US,2020-04-17 23:30:52,1695,37,0,34.29145151,-91.37277296
,Bosnia and Herzegovina,2020-04-17 23:30:32,1214,46,320,43.9159,17.6791
New Mexico,US,2020-04-17 23:30:52,1597,44,0,35.05163625,-106.6703554
,United Arab Emirates,2020-04-17 23:30:32,6302,37,1188,23.424076,53.847818
,Monaco,2020-04-17 23:30:32,94,3,20,43.7333,7.4167
Gansu,China,2020-04-16 13:44:14,139,2,137,37.8099,101.0583
Northern Territory,Australia,2020-04-17 23:38:48,28,0,9,-12.4634,130.8456
,Mauritius,2020-04-17 23:30:32,324,9,108,-20.348404,57.552152
Alberta,Canada,2020-04-17 23:38:31,2397,50,0,53.9333,-116.5765
,North Macedonia,2020-04-17 23:30:32,1117,49,139,41.6086,21.7453
,Uganda,2020-04-17 23:30:32,56,0,20,1.373333,32.290275
,Jordan,2020-04-17 23:30:32,407,7,265,31.24,36.51
Tennessee,US,2020-04-17 23:30:52,6263,141,0,36.12684348,-84.19965764
,Mexico,2020-04-17 23:30:32,6297,486,2125,23.6345,-102.5528
Virgin Islands,US,2020-04-17 23:30:52,51,2,0,18.3358,-64.8963
,Israel,2020-04-17 23:30:32,12982,151,3126,31.046051,34.851612
,Uzbekistan,2020-04-17 23:30:32,1405,4,156,41.377491,64.585262
Illinois,US,2020-04-17 23:30:52,27578,1132,0,39.98815591,-91.18786813
,Cambodia,2020-04-17 23:30:32,122,0,98,11.55,104.9167
North Dakota,US,2020-04-17 23:30:52,393,9,0,46.93579637,-98.06605978
,Saudi Arabia,2020-04-17 23:30:32,7142,87,1049,23.885942,45.079162
,Antigua and Barbuda,2020-04-17 23:30:32,23,3,3,17.0608,-61.7964
,Mauritania,2020-04-17 23:30:32,7,1,2,21.0079,-10.9408
Oklahoma,US,2020-04-17 23:30:52,2465,136,0,35.88494195,-94.65859267
Puerto Rico,US,2020-04-17 23:30:52,1068,58,0,18.2208,-66.5901
,Ireland,2020-04-17 23:30:32,13980,530,77,53.1424,-7.6921
Florida,US,2020-04-17 23:30:52,24759,725,0,29.67866525,-82.35928158
Shanghai,China,2020-04-17 06:07:47,628,7,512,31.202,121.4491
,Russia,2020-04-17 23:30:32,32008,273,2590,61.52401,105.318756
,Turkey,2020-04-17 23:30:32,78546,1769,8631,38.9637,35.2433
