Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered,Latitude,Longitude
Hubei,Mainland China,2020-02-06T23:23:02,22112,618,817,30.9756,112.2707
Guangdong,Mainland China,2020-02-06T12:43:02,970,0,69,23.3417,113.4244
Zhejiang,Mainland China,2020-02-06T10:53:04,954,0,94,29.1832,120.0934
Henan,Mainland China,2020-02-06T11:23:14,851,2,56,33.882,113.614
Hunan,Mainland China,2020-02-06T13:13:06,711,0,81,27.6104,111.7088
Jiangxi,Mainland China,2020-02-06T02:33:01,600,0,37,27.614,115.7221
Anhui,Mainland China,2020-02-06T13:33:02,591,0,34,31.8257,117.2264
Chongqing,Mainland China,2020-02-06T23:33:02,411,2,24,30.0572,107.874
Jiangsu,Mainland China,2020-02-06T08:03:10,373,0,34,32.9711,119.455
Shandong,Mainland China,2020-02-06T07:53:02,347,0,27,36.3427,118.1498
Sichuan,Mainland China,2020-02-06T08:03:10,321,1,31,30.6171,102.7103
Beijing,Mainland China,2020-02-06T03:23:11,274,1,31,40.1824,116.4142
Shanghai,Mainland China,2020-02-06T06:53:07,257,1,25,31.202,121.4491
Heilongjiang,Mainland China,2020-02-06T08:13:06,227,3,8,47.862,127.7615
Fujian,Mainland China,2020-02-06T11:03:19,215,0,14,26.0789,117.9874
Shaanxi,Mainland China,2020-02-06T13:53:02,173,0,9,35.1917,108.8701
Guangxi,Mainland China,2020-02-06T04:13:13,168,0,14,23.8298,108.7881
Hebei,Mainland China,2020-02-06T13:53:02,157,1,13,39.549,116.1306
Yunnan,Mainland China,2020-02-06T09:43:02,133,0,7,24.974,101.487
Hainan,Mainland China,2020-02-06T11:13:24,106,1,8,19.1959,109.7453
Shanxi,Mainland China,2020-02-06T23:03:02,96,0,12,37.5777,112.2922
Liaoning,Mainland China,2020-02-06T14:33:02,94,0,5,41.2956,122.6085
Tianjin,Mainland China,2020-02-06T23:43:01,79,1,2,39.3054,117.323
Guizhou,Mainland China,2020-02-06T09:53:02,71,1,6,26.8154,106.8748
Gansu,Mainland China,2020-02-05T16:23:06,62,0,6,37.8099,101.0583
Jilin,Mainland China,2020-02-06T14:23:04,59,0,4,43.6661,126.1923
Inner Mongolia,Mainland China,2020-02-06T02:23:08,46,0,4,44.0935,113.9448
Ningxia,Mainland China,2020-02-06T02:13:15,40,0,1,37.2692,106.1655
Xinjiang,Mainland China,2020-02-06T01:13:08,36,0,0,41.1129,85.2401
Hong Kong,Hong Kong,2020-02-06T14:43:02,24,1,0,22.3,114.2
Qinghai,Mainland China,2020-02-06T02:13:15,18,0,3,35.7452,95.9956
Macau,Macau,2020-02-06T14:23:04,10,0,1,22.1667,113.55
New South Wales,Australia,2020-02-06T03:13:22,4,0,2,-33.8688,151.2093
Queensland,Australia,2020-02-06T02:53:03,4,0,0,-27.4698,153.0251
Victoria,Australia,2020-02-01T18:12:49,4,0,0,-37.8136,144.9631
South Australia,Australia,2020-02-02T22:33:07,2,0,0,-34.9285,138.6007
British Columbia,Canada,2020-02-05T17:33:03,2,0,0,53.7267,-127.6476
Tibet,Mainland China,2020-02-01T01:52:40,1,0,0,31.6927,88.0924
