Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered,Latitude,Longitude
Kentucky,US,2020-04-25 06:30:53,3779,200,0,37.10459774,-85.28129668
,Spain,2020-04-25 06:30:33,219764,22524,92355,40.463667,-3.74922
Indiana,US,2020-04-25 06:30:53,13681,741,0,40.7457653,-84.93671406
,Cabo Verde,2020-04-25 06:30:33,88,1,1,16.5388,-23.0418
Connecticut,US,2020-04-25 06:30:53,23936,1767,0,41.26809896,-73.3881171
,Latvia,2020-04-25 06:30:33,784,12,267,56.8796,24.6032
,Israel,2020-04-25 06:30:33,15058,194,6003,31.046051,34.851612
Prince Edward Island,Canada,2020-04-25 06:30:55,26,0,0,46.5107,-63.4168
Wisconsin,US,2020-04-25 06:30:53,5356,263,0,43.96974651,-89.76782777
Idaho,US,2020-04-25 06:30:53,1870,54,0,43.4526575,-116.24155159999998
Maine,US,2020-04-25 06:30:53,965,47,0,44.1664747,-70.20380627
,Serbia,2020-04-25 06:30:33,6630,125,870,44.0165,21.0059
Shanxi,China,2020-04-25 00:08:49,197,0,149,37.5777,112.2922
,Suriname,2020-04-25 06:30:33,10,1,7,3.9193,-56.0278
Liaoning,China,2020-04-20 01:20:14,146,2,143,41.2956,122.6085
,Diamond Princess,2020-04-25 06:30:33,712,13,645,200.0,200.0
,Gambia,2020-04-25 06:30:33,10,1,8,13.4432,-15.3101
,Cambodia,2020-04-25 06:30:33,122,0,117,11.55,104.9167
Louisiana,US,2020-04-25 06:30:53,26140,1660,0,30.295064899999996,-92.41419698
Guangdong,China,2020-04-25 00:34:20,1585,8,1534,23.3417,113.4244
,Norway,2020-04-25 06:30:33,7463,199,32,60.472,8.4689
Yukon,Canada,2020-04-25 06:30:55,11,0,0,64.2823,-135.0
,MS Zaandam,2020-04-25 06:30:33,9,2,0,200.0,200.0
,Kuwait,2020-04-25 06:30:33,2614,15,613,29.31166,47.481766
,Malawi,2020-04-25 06:30:33,33,3,4,-13.254307999999998,34.301525
,Jordan,2020-04-25 06:30:33,441,7,326,31.24,36.51
,Guatemala,2020-04-25 06:30:33,430,11,30,15.7835,-90.2308
