Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered,Latitude,Longitude
Adygea Republic,Russia,2021-05-05 04:20:43,14457,178,13913.0,44.6939006,40.1520421
Bihar,India,2021-05-05 04:20:43,509047,2821,398558.0,25.679658,85.60484
Chhattisgarh,India,2021-05-05 04:20:43,771701,9275,641449.0,21.264705,82.035366
Shimane,Japan,2021-05-05 04:20:43,371,0,320.0,35.07076,132.55406399999998
Vologda Oblast,Russia,2021-05-05 04:20:43,44994,1018,42072.0,60.0391461,43.1215213
Wales,United Kingdom,2021-05-05 04:20:43,211638,5551,0.0,52.1307,-3.7837
Tambov Oblast,Russia,2021-05-05 04:20:43,31723,481,29210.0,52.9019574,41.3578918
Curacao,Netherlands,2021-05-05 04:20:43,12217,111,11816.0,12.1696,-68.99
,Qatar,2021-05-05 04:20:43,208232,483,195521.0,25.3548,51.1839
Grand Princess,US,2020-08-04 02:27:56,103,3,,200.0,200.0
Bayern,Germany,2021-05-05 04:20:43,603434,14279,539700.0,48.7904,11.4979
Wisconsin,US,2021-05-05 04:20:43,662893,7582,,43.96974651,-89.76782777
Unknown,Germany,2021-05-05 04:20:43,10569,0,0.0,200.0,200.0
Schleswig-Holstein,Germany,2021-05-05 04:20:43,59572,1517,53790.0,54.2194,9.6961
Durango,Mexico,2021-05-05 04:20:43,33629,2411,0.0,24.5593,-104.6588
Idaho,US,2021-05-05 04:20:43,188233,2052,,43.4526575,-116.24155159999998
,Venezuela,2021-05-05 04:20:43,201807,2208,184161.0,6.4238,-66.5897
,Papua New Guinea,2021-05-05 04:20:43,11273,121,9773.0,-6.314993,143.95555
Haryana,India,2021-05-05 04:20:43,527773,4626,418425.0,29.20004,76.332824
Sonora,Mexico,2021-05-05 04:20:43,73559,6537,0.0,29.2972,-110.3309
North Carolina,US,2021-05-05 04:20:43,975300,12700,,36.0434701,-79.39976137
Punjab,India,2021-05-05 04:20:43,392042,9472,321861.0,30.841465000000003,75.40879
Kostroma Oblast,Russia,2021-05-05 04:20:43,20705,437,17997.0,58.424756,44.253327299999995
Ohio,US,2021-05-05 04:20:43,1077284,19344,,38.84541072,-83.4718964
,Seychelles,2021-05-05 04:20:43,6373,28,5277.0,-4.6796,55.492
,Armenia,2021-05-05 04:20:43,217407,4165,201107.0,40.0691,45.0382
Himachal Pradesh,India,2021-05-05 04:20:43,107121,1612,83721.0,31.927213000000002,77.233081
Ceara,Brazil,2021-05-05 04:20:43,690578,18024,459424.0,-5.4984,-39.3206
,Marshall Islands,2021-05-05 04:20:43,4,0,4.0,7.1315,171.1845
Huanuco,Peru,2021-05-05 04:20:43,30216,963,0.0,-9.421676,-76.040642
Kamchatka Krai,Russia,2021-05-05 04:20:43,14486,230,13835.0,57.191488199999995,160.03838190000005
,Bosnia and Herzegovina,2021-05-05 04:20:43,199463,8713,161369.0,43.9159,17.6791
Flemish Brabant,Belgium,2021-05-05 04:20:43,76285,0,0.0,50.9167,4.5833
Vaupes,Colombia,2021-05-05 04:20:43,1278,13,1254.0,0.8554,-70.812
Saskatchewan,Canada,2021-05-05 04:20:43,42006,499,39202.0,52.9399,-106.4509
Piemonte,Italy,2021-05-05 04:20:43,347957,11330,321868.0,45.0732745,7.680687483
Mexico,Mexico,2021-05-05 04:20:43,244953,34068,0.0,19.4969,-99.7233
Macau,China,2021-05-05 04:20:43,49,0,49.0,22.1667,113.55
Tatarstan Republic,Russia,2021-05-05 04:20:43,20602,465,17619.0,55.7648572,52.43104273
Zhytomyr Oblast,Ukraine,2021-05-05 04:20:43,84802,1613,68770.0,50.2547,28.6587
Cesar,Colombia,2021-05-05 04:20:43,55118,1481,52186.0,9.3373,-73.6536
Pernambuco,Brazil,2021-05-05 04:20:43,412786,14279,348230.0,-8.8137,-36.9541
Abruzzo,Italy,2021-05-05 04:20:43,71724,2420,60938.0,42.35122196,13.39843823
Putumayo,Colombia,2021-05-05 04:20:43,9948,362,9231.0,0.436,-75.5277
Tula Oblast,Russia,2021-05-05 04:20:43,38718,1883,36300.0,53.9570701,37.369090899999996
Tokyo,Japan,2021-05-05 04:20:43,142390,1883,132792.0,35.711343,139.446921
Gibraltar,United Kingdom,2021-05-05 04:20:43,4286,94,4188.0,36.1408,-5.3536
,Portugal,2021-05-05 04:20:43,837715,16981,797901.0,39.3999,-8.2245
Delhi,India,2021-05-05 04:20:43,1212989,17414,1105983.0,28.646519,77.10898
,Hungary,2021-05-05 04:20:43,784837,28045,532990.0,47.1625,19.5033
,Mozambique,2021-05-05 04:20:43,70031,817,67342.0,-18.665695,35.529562
,Burma,2021-05-05 04:20:43,142858,3209,131997.0,21.9162,95.956
,Belize,2021-05-05 04:20:43,12675,323,12254.0,17.1899,-88.4976
,Barbados,2021-05-05 04:20:43,3884,45,3817.0,13.1939,-59.5432
Cundinamarca,Colombia,2021-05-05 04:20:43,131000,3490,123313.0,5.026,-74.03
Falkland Islands (Malvinas),United Kingdom,2021-05-05 04:20:43,63,0,62.0,-51.7963,-59.5236
,Honduras,2021-05-05 04:20:43,215833,5386,79350.0,15.2,-86.2419
Iwate,Japan,2021-05-05 04:20:43,1002,32,784.0,39.593287,141.361777
Umbria,Italy,2021-05-05 04:20:43,54736,1361,50561.0,43.10675841,12.38824698
Brussels,Belgium,2021-05-05 04:20:43,123513,0,0.0,50.8503,4.3517
Unknown,Chile,2021-05-05 04:20:43,55,0,55.0,200.0,200.0
Marche,Italy,2021-05-05 04:20:43,98359,2951,89398.0,43.61675973,13.5188753
,Monaco,2021-05-05 04:20:43,2468,32,2390.0,43.7333,7.4167
New Caledonia,France,2021-05-05 04:20:43,124,0,58.0,-20.904304999999997,165.618042
,Iceland,2021-05-05 04:20:43,6491,29,6295.0,64.9631,-19.0208
Gujarat,India,2021-05-05 04:20:43,607422,7648,452275.0,22.694884,71.590923
Castilla y Leon,Spain,2021-05-05 04:20:43,225340,6775,8716.0,41.8357,-4.3976
