Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered,Latitude,Longitude
Kanagawa,Japan,2021-07-29 04:21:33,79257,983,72558.0,35.415312,139.338983
Niedersachsen,Germany,2021-07-29 04:21:33,264858,5819,256600.0,52.6367,9.8451
San Martin,Peru,2021-07-29 04:21:33,47389,2912,0.0,-7.039531,-76.729127
Utah,US,2021-07-29 04:21:33,430143,2447,,41.52106798,-113.08328159999999
Yamagata,Japan,2021-07-29 04:21:33,2149,48,2029.0,38.448396,140.102154
Xinjiang,China,2021-07-29 04:21:33,980,3,977.0,41.1129,85.2401
Paraiba,Brazil,2021-07-29 04:21:33,419574,8962,290624.0,-7.24,-36.782
Jalisco,Mexico,2021-07-29 04:21:33,102355,13012,0.0,20.6595,-103.3494
,Belize,2021-07-29 04:21:33,14069,337,13311.0,17.1899,-88.4976
North Carolina,US,2021-07-29 04:21:33,1041609,13606,,36.0434701,-79.39976137
Noord-Brabant,Netherlands,2021-07-29 04:21:33,296943,3144,0.0,51.561174,5.1849419999999995
Saint Petersburg,Russia,2021-07-29 04:21:33,522970,19040,497738.0,59.960673899999996,30.158655100000004
Piaui,Brazil,2021-07-29 04:21:33,308443,6821,300312.0,-7.7183,-42.7289
Guadeloupe,France,2021-07-29 04:21:33,18313,280,2250.0,16.265,-61.551
North Ossetia - Alania Republic,Russia,2021-07-29 04:21:33,18565,257,17104.0,42.79336110000001,44.6324493
Baja California Sur,Mexico,2021-07-29 04:21:33,48256,1933,0.0,26.0444,-111.6661
,Qatar,2021-07-29 04:21:33,225747,601,223376.0,25.3548,51.1839
Fukushima,Japan,2021-07-29 04:21:33,5586,162,4991.0,37.378867,140.223295
,Gabon,2021-07-29 04:21:33,25370,163,25143.0,-0.8037,11.6094
Murmansk Oblast,Russia,2021-07-29 04:21:33,61126,1536,50895.0,68.00004179999999,33.9999151
Limburg,Netherlands,2021-07-29 04:21:33,123200,1658,0.0,51.209227,5.93387
Crimea Republic*,Ukraine,2021-07-29 04:21:33,58680,1723,49699.0,45.2835,34.2008
Puebla,Mexico,2021-07-29 04:21:33,90124,12455,0.0,19.0414,-98.2063
Amazonas,Colombia,2021-07-29 04:21:33,6588,250,6292.0,-1.4429,-71.5724
Tripura,India,2021-07-29 04:21:33,77412,748,72910.0,23.746782999999997,91.743565
,Turkey,2021-07-29 04:21:33,5660469,51124,5438038.0,38.9637,35.2433
Liege,Belgium,2021-07-29 04:21:33,133566,0,0.0,50.4496,5.8492
,Burundi,2021-07-29 04:21:33,6715,9,773.0,-3.3731,29.9189
Acre,Brazil,2021-07-29 04:21:33,87053,1798,83084.0,-9.0238,-70.812
,Singapore,2021-07-29 04:21:33,64589,37,62663.0,1.2833,103.8333
East Flanders,Belgium,2021-07-29 04:21:33,129037,0,0.0,51.0362,3.7373
Hamburg,Germany,2021-07-29 04:21:33,78824,1613,76200.0,53.5511,9.9937
,Algeria,2021-07-29 04:21:33,167131,4161,112900.0,28.0339,1.6596
,Morocco,2021-07-29 04:21:33,597876,9665,550882.0,31.7917,-7.0926
Diamond Princess,Canada,2020-12-21 13:27:30,0,1,0.0,200.0,200.0
Wallis and Futuna,France,2021-07-29 04:21:33,445,7,438.0,-14.2938,-178.1165
Hubei,China,2021-07-29 04:21:33,68195,4512,63663.0,30.9756,112.2707
Bayern,Germany,2021-07-29 04:21:33,654078,15342,634500.0,48.7904,11.4979
,Panama,2021-07-29 04:21:33,432523,6791,412994.0,8.538,-80.7821
Kirovohrad Oblast,Ukraine,2021-07-29 04:21:33,20708,856,19741.0,48.5079,32.2623
Curacao,Netherlands,2021-07-29 04:21:33,13447,126,12659.0,12.1696,-68.99
Drenthe,Netherlands,2021-07-29 04:21:33,36622,353,0.0,52.862485,6.6184350000000025
Arica y Parinacota,Chile,2021-07-29 04:21:33,26288,500,25621.0,-18.594,-69.4785
Udmurt Republic,Russia,2021-07-29 04:21:33,39431,1183,33446.0,57.1961165,52.69598320000001
Ternopil Oblast,Ukraine,2021-07-29 04:21:33,70179,1204,68903.0,49.5535,25.5948
West Flanders,Belgium,2021-07-29 04:21:33,101063,0,0.0,51.0536,3.1458
Santa Catarina,Brazil,2021-07-29 04:21:33,1108855,17902,1070071.0,-27.2423,-50.2189
Distrito Federal,Brazil,2021-07-29 04:21:33,447990,9593,429408.0,-15.7998,-47.8645
Tokyo,Japan,2021-07-29 04:21:33,206813,2285,186917.0,35.711343,139.446921
,Jamaica,2021-07-29 04:21:33,52322,1182,46911.0,18.1096,-77.2975
Akita,Japan,2021-07-29 04:21:33,1001,20,948.0,39.748678999999996,140.408228
Tyva Republic,Russia,2021-07-29 04:21:33,20831,228,17549.0,51.401714899999995,93.8582593
,Belarus,2021-07-29 04:21:33,442831,3424,436903.0,53.7098,27.9534
,Sao Tome and Principe,2021-07-29 04:21:33,2432,37,2353.0,0.1864,6.6131
Nordrhein-Westfalen,Germany,2021-07-29 04:21:33,826740,17307,803500.0,51.4332,7.6616
Tibet,China,2021-07-29 04:21:33,1,0,1.0,31.6927,88.0924
Shizuoka,Japan,2021-07-29 04:21:33,10499,155,9561.0,34.916975,138.40778400000002
,Syria,2021-07-29 04:21:33,25930,1911,21969.0,34.802075,38.99681500000001
Gelderland,Netherlands,2021-07-29 04:21:33,205714,2032,0.0,52.061738,5.939114
,Ecuador,2021-07-29 04:21:33,480720,30797,443880.0,-1.8312,-78.1834
Hyogo,Japan,2021-07-29 04:21:33,43275,1315,40364.0,35.039913,134.828057
Diamond Princess,US,2020-08-04 02:27:56,49,0,,200.0,200.0
,Trinidad and Tobago,2021-07-29 04:21:33,38014,1056,31106.0,10.6918,-61.2225
West Bengal,India,2021-07-29 04:21:33,1524958,18095,1495483.0,23.814082,87.979803
Karnataka,India,2021-07-29 04:21:33,2897664,36437,2838717.0,14.705179999999999,76.166436
Indiana,US,2021-07-29 04:21:33,768624,13993,,40.7457653,-84.93671406
Madrid,Spain,2021-07-29 04:21:33,805674,15520,40736.0,40.4168,-3.7038
,Summer Olympics 2020,2021-07-29 04:21:33,160,0,0.0,35.6491,139.7737
,Laos,2021-07-29 04:21:33,5434,6,2503.0,19.856270000000002,102.495496
Aysen,Chile,2021-07-29 04:21:33,8049,70,7961.0,-45.9864,-73.7669
Sergipe,Brazil,2021-07-29 04:21:33,273629,5903,262556.0,-10.5741,-37.3857
Puno,Peru,2021-07-29 04:21:33,37052,3910,0.0,-14.995826999999998,-69.922726
Biobio,Chile,2021-07-29 04:21:33,148133,2496,144810.0,-37.4464,-72.1416
,Hungary,2021-07-29 04:21:33,809362,30025,746981.0,47.1625,19.5033
