Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered,Latitude,Longitude
Ladakh,India,2021-06-06 04:24:03,19147,195,17782.0,34.1526,77.5771
Lipetsk Oblast,Russia,2021-06-06 04:24:03,31947,778,29030.0,52.693517799999995,39.112266399999996
,South Sudan,2021-06-06 04:24:03,10688,115,10514.0,6.8770000000000024,31.307
Akita,Japan,2021-06-06 04:24:03,760,16,712.0,39.748678999999996,140.408228
Puebla,Mexico,2021-06-06 04:24:03,85415,11983,0.0,19.0414,-98.2063
Poltava Oblast,Ukraine,2021-06-06 04:24:03,77180,1809,74050.0,49.5883,34.5514
Gelderland,Netherlands,2021-06-06 04:24:03,185908,2022,0.0,52.061738,5.939114
Reunion,France,2021-06-06 04:24:03,26075,203,22796.0,-21.1151,55.5364
Miyagi,Japan,2021-06-06 04:24:03,9009,83,8647.0,38.446859,140.927086
Tibet,China,2021-06-06 04:24:03,1,0,1.0,31.6927,88.0924
,Chad,2021-06-06 04:24:03,4939,174,4754.0,15.4542,18.7322
Faroe Islands,Denmark,2021-06-06 04:24:03,741,1,691.0,61.8926,-6.9118
Marche,Italy,2021-06-06 04:24:03,103045,3018,96621.0,43.61675973,13.5188753
C. Valenciana,Spain,2021-06-06 04:24:03,395515,7399,9970.0,39.484,-0.7533
Risaralda,Colombia,2021-06-06 04:24:03,64637,1612,61166.0,5.3158,-75.9928
"Bonaire, Sint Eustatius and Saba",Netherlands,2021-06-06 04:24:03,1615,17,1580.0,12.1784,-68.2385
Zaporizhia Oblast,Ukraine,2021-06-06 04:24:03,103629,2370,98240.0,47.8388,35.1396
San Luis Potosi,Mexico,2021-06-06 04:24:03,64498,5400,0.0,22.1565,-100.9855
,Belarus,2021-06-06 04:24:03,398909,2900,391003.0,53.7098,27.9534
,"Korea, South",2021-06-06 04:24:03,144152,1973,134262.0,35.90775700000001,127.766922
Acre,Brazil,2021-06-06 04:24:03,83240,1686,78359.0,-9.0238,-70.812
Alabama,US,2021-06-06 04:24:03,545585,11198,,32.53952745,-86.64408227
Ayacucho,Peru,2021-06-06 04:24:03,29137,1883,0.0,-14.091648000000001,-74.08344
Kirov Oblast,Russia,2021-06-06 04:24:03,44200,372,41739.0,57.9665589,49.4074599
Flevoland,Netherlands,2021-06-06 04:24:03,36588,244,0.0,52.550383,5.515162
Boyaca,Colombia,2021-06-06 04:24:03,71142,1648,66287.0,5.4545,-73.362
Bahia,Brazil,2021-06-06 04:24:03,1032454,21707,996824.0,-12.5797,-41.7007
Guangxi,China,2021-06-06 04:24:03,275,2,268.0,23.8298,108.7881
New Mexico,US,2021-06-06 04:24:03,203472,4280,,35.05163625,-106.6703554
Los Lagos,Chile,2021-06-06 04:24:03,79201,1072,75972.0,-41.9198,-72.1416
French Polynesia,France,2021-06-06 04:24:03,18889,142,18721.0,-17.6797,-149.4068
,Portugal,2021-06-06 04:24:03,852034,17032,811640.0,39.3999,-8.2245
Mizoram,India,2021-06-06 04:24:03,13567,53,10151.0,23.309381,92.83821999999999
Rio de Janeiro,Brazil,2021-06-06 04:24:03,883360,51508,819399.0,-22.9068,-43.1729
,Bangladesh,2021-06-06 04:24:03,809314,12801,749425.0,23.685,90.3563
Niedersachsen,Germany,2021-06-06 04:24:03,259406,5663,250300.0,52.6367,9.8451
Nayarit,Mexico,2021-06-06 04:24:03,12277,1848,0.0,21.7514,-104.8455
,Timor-Leste,2021-06-06 04:24:03,7659,17,5169.0,-8.874217,125.727539
Haryana,India,2021-06-06 04:24:03,761637,8664,742999.0,29.20004,76.332824
Oklahoma,US,2021-06-06 04:24:03,453552,7316,,35.88494195,-94.65859267
Cherkasy Oblast,Ukraine,2021-06-06 04:24:03,81018,1263,76658.0,49.4444,32.0598
,Micronesia,2021-06-06 04:24:03,1,0,1.0,7.4256,150.5508
Santander,Colombia,2021-06-06 04:24:03,141544,4782,129272.0,6.6437,-73.6536
Tver Oblast,Russia,2021-06-06 04:24:03,42521,1070,39830.0,57.1134475,35.174442799999994
Andalusia,Spain,2021-06-06 04:24:03,590684,9928,10671.0,37.5443,-4.7278
Ishikawa,Japan,2021-06-06 04:24:03,3828,109,3377.0,36.769464,136.771027
Chukotka Autonomous Okrug,Russia,2021-06-06 04:24:03,773,7,735.0,66.0006475,169.4900869
Sergipe,Brazil,2021-06-06 04:24:03,242709,5200,219425.0,-10.5741,-37.3857
Basilicata,Italy,2021-06-06 04:24:03,26462,583,22501.0,40.63947052,15.80514834
,Botswana,2021-06-06 04:24:03,56217,866,52675.0,-22.3285,24.6849
Durango,Mexico,2021-06-06 04:24:03,34311,2485,0.0,24.5593,-104.6588
Punjab,Pakistan,2021-06-06 04:24:03,342192,10290,317190.0,30.811346,72.13913199999998
Vladimir Oblast,Russia,2021-06-06 04:24:03,33786,1211,31441.0,56.0503336,40.656163299999996
Jilin,China,2021-06-06 04:24:03,573,3,570.0,43.6661,126.1923
North Ossetia - Alania Republic,Russia,2021-06-06 04:24:03,17047,218,16406.0,42.79336110000001,44.6324493
Lazio,Italy,2021-06-06 04:24:03,343032,8213,321930.0,41.89277044,12.48366722
Queensland,Australia,2021-06-06 04:24:03,1632,7,1598.0,-27.4698,153.0251
Kharkiv Oblast,Ukraine,2021-06-06 04:24:03,147348,3352,137634.0,49.9935,36.2304
Callao,Peru,2021-06-06 04:24:03,95320,9530,0.0,-11.954609,-77.136042
Tamil Nadu,India,2021-06-06 04:24:03,2216812,26571,1932778.0,11.006091,78.400624
,Ecuador,2021-06-06 04:24:03,431429,20773,375151.0,-1.8312,-78.1834
,Sri Lanka,2021-06-06 04:24:03,202357,1656,166132.0,7.873054,80.77179699999998
Goa,India,2021-06-06 04:24:03,158990,2744,148030.0,15.359682000000001,74.057396
Yukon,Canada,2021-06-06 04:24:03,87,2,82.0,64.2823,-135.0
Vasternorrland,Sweden,2021-06-06 04:24:03,26678,470,0.0,63.4276,17.7292
Baja California,Mexico,2021-06-06 04:24:03,49710,8574,0.0,30.8406,-115.2838
Veracruz,Mexico,2021-06-06 04:24:03,62064,9942,0.0,19.1738,-96.1342
Krasnodar Krai,Russia,2021-06-06 04:24:03,48910,3084,43889.0,45.768401399999995,39.0261044
Nagaland,India,2021-06-06 04:24:03,22696,422,17455.0,26.06702,94.470302
,Oman,2021-06-06 04:24:03,220702,2385,202021.0,21.512583,55.92325500000001
Santa Catarina,Brazil,2021-06-06 04:24:03,983333,15572,940514.0,-27.2423,-50.2189
Friuli Venezia Giulia,Italy,2021-06-06 04:24:03,107164,3792,98624.0,45.6494354,13.76813649
Ancash,Peru,2021-06-06 04:24:03,70086,6199,0.0,-9.407125,-77.67179499999997
Madre de Dios,Peru,2021-06-06 04:24:03,13238,731,0.0,-11.972699,-70.53171999999998
,Suriname,2021-06-06 04:24:03,16292,339,12365.0,3.9193,-56.0278
,Sierra Leone,2021-06-06 04:24:03,4188,79,3152.0,8.460555000000001,-11.779889
Volgograd Oblast,Russia,2021-06-06 04:24:03,60241,1349,57472.0,49.604833899999996,44.29035820000001
Saga,Japan,2021-06-06 04:24:03,2541,22,2424.0,33.286977,130.115738
Oregon,US,2021-06-06 04:24:03,202995,2691,,44.70915557,-117.6749883
Madrid,Spain,2021-06-06 04:24:03,719515,15341,40736.0,40.4168,-3.7038
Ceuta,Spain,2021-06-06 04:24:03,5909,116,163.0,35.8894,-5.3213
,Togo,2021-06-06 04:24:03,13533,125,13248.0,8.6195,0.8248
Magdalena,Colombia,2021-06-06 04:24:03,72737,2726,68215.0,10.4113,-74.4057
Western Australia,Australia,2021-06-06 04:24:03,1018,9,1008.0,-31.9505,115.8605
British Virgin Islands,United Kingdom,2021-06-06 04:24:03,248,1,209.0,18.4207,-64.64
Louisiana,US,2021-06-06 04:24:03,472981,10615,,30.295064899999996,-92.41419698
Jalisco,Mexico,2021-06-06 04:24:03,87443,12456,0.0,20.6595,-103.3494
Okayama,Japan,2021-06-06 04:24:03,7464,110,6712.0,34.89246,133.826252
,Switzerland,2021-06-06 04:24:03,697292,10832,317600.0,46.8182,8.2275
Novosibirsk Oblast,Russia,2021-06-06 04:24:03,43748,1903,39642.0,54.9720169,79.48139240000002
Uppsala,Sweden,2021-06-06 04:24:03,40142,537,0.0,60.0092,17.2715
Wakayama,Japan,2021-06-06 04:24:03,2635,42,2482.0,33.911879,135.505446
,Tanzania,2021-06-06 04:24:03,509,21,183.0,-6.369028,34.888822
Ica,Peru,2021-06-06 04:24:03,52665,7604,0.0,-14.235097,-75.574821
,Hungary,2021-06-06 04:24:03,805871,29842,714329.0,47.1625,19.5033
Karachay-Cherkess Republic,Russia,2021-06-06 04:24:03,20509,145,20167.0,43.7368326,41.7267991
,Greece,2021-06-06 04:24:03,408789,12253,93764.0,39.0742,21.8243
Macau,China,2021-06-06 04:24:03,51,0,50.0,22.1667,113.55
New Brunswick,Canada,2021-06-06 04:24:03,2262,44,2068.0,46.5653,-66.4619
Khyber Pakhtunkhwa,Pakistan,2021-06-06 04:24:03,134321,4144,125859.0,34.485332,72.09169
Orenburg Oblast,Russia,2021-06-06 04:24:03,44600,1003,41077.0,52.02692620000001,54.7276647
Coquimbo,Chile,2021-06-06 04:24:03,39148,718,36805.0,-29.959,-71.3389
Drenthe,Netherlands,2021-06-06 04:24:03,33899,353,0.0,52.862485,6.6184350000000025
Mexico,Mexico,2021-06-06 04:24:03,253272,37013,0.0,19.4969,-99.7233
