Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered,Latitude,Longitude
,South Africa,2020-04-24 03:30:31,3953,75,1473,-30.5595,22.9375
French Guiana,France,2020-04-24 03:30:31,107,1,84,4.0,-53.0
Hainan,China,2020-03-24 04:19:14,168,6,162,19.1959,109.7453
,Bolivia,2020-04-24 03:30:31,703,43,44,-16.2902,-63.5887
,Laos,2020-04-24 03:30:31,19,0,4,19.85627,102.495496
,Libya,2020-04-24 03:30:31,60,2,15,26.3351,17.228331
,Italy,2020-04-24 03:30:31,189973,25549,57576,41.87194,12.56738
,Azerbaijan,2020-04-24 03:30:31,1548,20,948,40.1431,47.5769
,"Korea, South",2020-04-24 03:30:31,10708,240,8501,35.90775700000001,127.766922
Shandong,China,2020-04-22 00:33:30,787,7,766,36.3427,118.1498
Maryland,US,2020-04-24 03:31:05,15737,748,0,39.62357628,-78.69280486
,Niger,2020-04-24 03:30:31,671,24,256,17.607789,8.081666
Wisconsin,US,2020-04-24 03:30:50,5052,258,0,43.96974651,-89.76782777
Arkansas,US,2020-04-24 03:30:50,2599,45,0,34.29145151,-91.37277296
,Austria,2020-04-24 03:30:31,15002,522,11694,47.5162,14.5501
,Egypt,2020-04-24 03:30:31,3891,287,1004,26.820553000000004,30.802498
,Malawi,2020-04-24 03:30:31,33,3,3,-13.254307999999998,34.301525
,Brazil,2020-04-24 03:30:31,50036,3331,26573,-14.235,-51.9253
,Jamaica,2020-04-24 03:30:31,257,6,28,18.1096,-77.2975
,Cambodia,2020-04-24 03:30:31,122,0,110,11.55,104.9167
,Western Sahara,2020-04-24 03:30:31,6,0,5,24.2155,-12.8858
,Bhutan,2020-04-24 03:30:31,7,0,3,27.5142,90.4336
Northern Territory,Australia,2020-04-24 03:31:35,27,0,9,-12.4634,130.8456
Hong Kong,China,2020-04-23 10:54:47,1035,4,699,22.3,114.2
Sichuan,China,2020-04-24 01:27:14,561,3,558,30.6171,102.7103
,Burma,2020-04-24 03:30:31,139,5,9,21.9162,95.956
,Kosovo,2020-04-24 03:30:31,510,12,93,42.602636,20.902977
Shanxi,China,2020-04-23 00:58:30,197,0,142,37.5777,112.2922
South Dakota,US,2020-04-24 03:30:50,1956,9,0,43.71757685,-98.56050467
Guizhou,China,2020-04-19 00:51:07,147,2,145,26.8154,106.8748
Guangdong,China,2020-04-24 01:27:14,1585,8,1528,23.3417,113.4244
,Kuwait,2020-04-24 03:30:31,2399,14,498,29.31166,47.481766
,West Bank and Gaza,2020-04-24 03:30:31,480,4,92,31.9522,35.2332
Texas,US,2020-04-24 03:30:50,22650,604,0,31.81534745,-95.65354823
New York,US,2020-04-22 00:00:00,117605,4585,0,42.60060306,-73.97723916
Ontario,Canada,2020-04-24 03:31:19,14068,806,0,51.2538,-85.3232
,Bosnia and Herzegovina,2020-04-24 03:30:31,1413,54,485,43.9159,17.6791
,Guatemala,2020-04-24 03:30:31,384,11,30,15.7835,-90.2308
,Antigua and Barbuda,2020-04-24 03:30:31,24,3,10,17.0608,-61.7964
Alberta,Canada,2020-04-24 03:31:19,3720,68,0,53.9333,-116.5765
Beijing,China,2020-04-24 01:36:27,593,8,524,40.1824,116.4142
,Eswatini,2020-04-24 03:30:31,31,1,8,-26.5225,31.4659
,Grenada,2020-04-24 03:30:31,15,0,6,12.1165,-61.679
Maine,US,2020-04-24 03:30:50,937,44,0,44.1664747,-70.20380627
,Mauritania,2020-04-24 03:30:31,7,1,6,21.0079,-10.9408
Illinois,US,2020-04-24 03:30:50,36937,1688,0,39.98815591,-91.18786813
,Portugal,2020-04-24 03:30:31,22353,820,1201,39.3999,-8.2245
Inner Mongolia,China,2020-04-21 01:04:31,194,1,108,44.0935,113.9448
Diamond Princess,US,2020-04-24 03:30:50,49,0,0,200.0,200.0
Falkland Islands (Malvinas),United Kingdom,2020-04-24 03:30:31,12,0,11,-51.7963,-59.5236
,Yemen,2020-04-24 03:30:31,1,0,0,15.552727,48.516388
Tianjin,China,2020-04-23 15:26:19,189,3,179,39.3054,117.323
,Angola,2020-04-24 03:30:31,25,2,6,-11.2027,17.8739
,Morocco,2020-04-24 03:30:31,3568,155,456,31.7917,-7.0926
Fujian,China,2020-04-24 01:43:34,355,1,346,26.0789,117.9874
,Nigeria,2020-04-24 03:30:31,981,31,197,9.082,8.6753
,Sierra Leone,2020-04-24 03:30:31,64,1,10,8.460555000000001,-11.779889
Montserrat,United Kingdom,2020-04-24 03:30:31,11,0,2,16.742498,-62.187366
,Malta,2020-04-24 03:30:31,445,3,204,35.9375,14.3754
,Nepal,2020-04-24 03:30:31,48,0,10,28.1667,84.25
Iowa,US,2020-04-24 03:30:50,3924,96,0,41.33075609,-94.47105874
West Virginia,US,2020-04-24 03:30:50,981,31,0,39.1307219,-80.00350858
Indiana,US,2020-04-24 03:30:50,13039,706,0,40.7457653,-84.93671406
,Croatia,2020-04-24 03:30:31,1981,50,883,45.1,15.2
Alaska,US,2020-04-24 03:30:50,337,9,0,61.14998174,-149.14269860000005
,Chad,2020-04-24 03:30:31,33,0,8,15.4542,18.7322
Northwest Territories,Canada,2020-04-24 03:31:19,5,0,0,64.8255,-124.8457
Nevada,US,2020-04-24 03:30:50,4208,195,0,39.15509045,-119.7480219
Shanghai,China,2020-04-24 00:43:27,641,7,533,31.201999999999998,121.4491
,Somalia,2020-04-24 03:30:31,328,16,8,5.152149,46.199616
,Mozambique,2020-04-24 03:30:31,46,0,9,-18.665695,35.529562
,Uzbekistan,2020-04-24 03:30:31,1758,7,561,41.377491,64.585262
,Central African Republic,2020-04-24 03:30:31,16,0,10,6.6111,20.9394
,Holy See,2020-04-24 03:30:31,9,0,2,41.9029,12.4534
,Monaco,2020-04-24 03:30:31,94,4,35,43.7333,7.4167
,United Kingdom,2020-04-24 03:30:31,138078,18738,0,55.3781,-3.4360000000000004
Turks and Caicos Islands,United Kingdom,2020-04-24 03:30:31,11,1,4,21.69400000000001,-71.7979
,Equatorial Guinea,2020-04-24 03:30:31,84,1,7,1.6508,10.2679
,Tanzania,2020-04-24 03:30:31,284,10,11,-6.369028,34.888822
Chongqing,China,2020-04-24 00:43:27,579,6,573,30.0572,107.874
,Greece,2020-04-24 03:30:31,2463,125,577,39.0742,21.8243
,Indonesia,2020-04-24 03:30:31,7775,647,960,-0.7893,113.9213
,Oman,2020-04-24 03:30:31,1716,9,307,21.512583,55.92325500000001
,Kazakhstan,2020-04-24 03:30:31,2289,20,560,48.0196,66.9237
,Armenia,2020-04-24 03:30:31,1523,24,659,40.0691,45.0382
,North Macedonia,2020-04-24 03:30:31,1300,56,301,41.6086,21.7453
,Belarus,2020-04-24 03:30:31,8022,60,938,53.7098,27.9534
,Germany,2020-04-24 03:30:31,153129,5575,103300,51.165691,10.451526
