Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered,Latitude,Longitude
Hubei,Mainland China,1/31/2020 23:59,5806,204,141,30.9756,112.2707
Zhejiang,Mainland China,1/31/2020 23:59,538,0,14,29.1832,120.0934
Guangdong,Mainland China,1/31/2020 23:59,436,0,11,23.3417,113.4244
Henan,Mainland China,1/31/2020 23:59,352,2,3,33.882,113.614
Hunan,Mainland China,1/31/2020 23:59,332,0,2,27.6104,111.7088
Jiangxi,Mainland China,1/31/2020 23:59,240,0,7,27.614,115.7221
Anhui,Mainland China,1/31/2020 23:59,237,0,3,31.8257,117.2264
Chongqing,Mainland China,1/31/2020 23:59,211,0,1,30.0572,107.874
Shandong,Mainland China,1/31/2020 23:59,184,0,2,36.3427,118.1498
Sichuan,Mainland China,1/31/2020 23:59,177,1,1,30.6171,102.7103
Jiangsu,Mainland China,1/31/2020 23:59,168,0,5,32.9711,119.455
Beijing,Mainland China,1/31/2020 23:59,139,1,5,40.1824,116.4142
Shanghai,Mainland China,1/31/2020 23:59,135,1,9,31.202,121.4491
Fujian,Mainland China,1/31/2020 23:59,120,0,0,26.0789,117.9874
Guangxi,Mainland China,1/31/2020 23:59,87,0,2,23.8298,108.7881
Shaanxi,Mainland China,1/31/2020 23:59,87,0,0,35.1917,108.8701
Yunnan,Mainland China,1/31/2020 23:59,83,0,1,24.974,101.487
Hebei,Mainland China,1/31/2020 23:59,82,1,0,39.549,116.1306
Heilongjiang,Mainland China,1/31/2020 23:59,59,2,0,47.862,127.7615
Hainan,Mainland China,1/31/2020 23:59,52,1,1,19.1959,109.7453
Liaoning,Mainland China,1/31/2020 23:59,48,0,1,41.2956,122.6085
Shanxi,Mainland China,1/31/2020 23:59,39,0,1,37.5777,112.2922
Tianjin,Mainland China,1/31/2020 23:59,32,0,0,39.3054,117.323
Guizhou,Mainland China,1/31/2020 23:59,29,0,2,26.8154,106.8748
Gansu,Mainland China,1/31/2020 23:59,29,0,0,37.8099,101.0583
Ningxia,Mainland China,1/31/2020 23:59,21,0,0,37.2692,106.1655
Inner Mongolia,Mainland China,1/31/2020 23:59,20,0,1,44.0935,113.9448
Xinjiang,Mainland China,1/31/2020 23:59,17,0,0,41.1129,85.2401
Jilin,Mainland China,1/31/2020 23:59,14,0,1,43.6661,126.1923
Hong Kong,Hong Kong,1/31/2020 23:59,12,0,0,22.3,114.2
Qinghai,Mainland China,1/31/2020 23:59,8,0,0,35.7452,95.9956
Macau,Macau,1/31/2020 23:59,7,0,0,22.1667,113.55
Tibet,Mainland China,1/31/2020 23:59,1,0,0,31.6927,88.0924
New South Wales,Australia,1/31/2020 23:59,4,0,2,-33.8688,151.2093
Victoria,Australia,1/31/2020 23:59,3,0,0,-37.8136,144.9631
Illinois,US,1/31/2020 23:59,2,0,0,39.98815591,-91.18786813
California,US,1/31/2020 23:59,2,0,0,37.64629437,-121.8929271
Ontario,Canada,1/31/2020 23:59,2,0,0,51.2538,-85.3232
Queensland,Australia,1/31/2020 23:59,2,0,0,-27.4698,153.0251
Washington,US,1/31/2020 23:59,1,0,0,46.98299757,-118.56017340000001
Arizona,US,1/31/2020 23:59,1,0,0,35.39465006,-109.4892383
British Columbia,Canada,1/31/2020 23:59,1,0,0,53.7267,-127.6476
