Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered,Latitude,Longitude
South Carolina,US,2020-07-27 04:35:02,81199,1491,0,34.22333378,-82.46170658
Louisiana,US,2020-07-27 04:35:02,107574,3763,0,30.2950649,-92.41419698
Virginia,US,2020-07-27 04:35:02,84567,2078,0,37.76707161,-75.63234615
Idaho,US,2020-07-27 04:35:02,18177,146,0,43.4526575,-116.24155159999998
Iowa,US,2020-07-27 04:35:02,42357,829,0,41.33075609,-94.47105874
Kentucky,US,2020-07-27 04:35:02,27082,700,0,37.10459774,-85.28129668
Missouri,US,2020-07-27 04:35:02,42160,1209,0,40.19058551,-92.60078167
Oklahoma,US,2020-07-27 04:35:02,31285,496,0,35.88494195,-94.65859267
Colorado,US,2020-07-27 04:35:02,44318,1794,0,39.87432092,-104.3362578
Illinois,US,2020-07-27 04:35:02,172663,7590,0,39.98815591,-91.18786813
Indiana,US,2020-07-27 04:35:02,62372,2903,0,40.7457653,-84.93671406
Mississippi,US,2020-07-27 04:35:02,49486,1472,0,31.47669768,-91.35326037
Nebraska,US,2020-07-27 04:35:02,24618,316,0,40.52449420000001,-98.50117804
North Dakota,US,2020-07-27 04:35:02,5876,99,0,46.09686891,-102.5285397
Ohio,US,2020-07-27 04:35:02,84073,3307,0,38.84541072,-83.4718964
Pennsylvania,US,2020-07-27 04:35:02,111745,7127,0,39.87140411,-77.21610347
Washington,US,2020-07-27 04:35:02,52635,1501,0,46.98299757,-118.56017340000001
Wisconsin,US,2020-07-27 04:35:02,48827,892,0,43.96974651,-89.76782777
Vermont,US,2020-07-27 04:35:02,1400,56,0,44.03217337,-73.14130877
Puerto Rico,US,2020-07-27 04:35:02,15143,201,0,18.180117000000006,-66.754367
Minnesota,US,2020-07-27 04:35:02,51153,1614,0,46.60962049,-93.41168259999999
Florida,US,2020-07-27 04:35:02,423855,5854,0,29.67866525,-82.35928158
North Carolina,US,2020-07-27 04:35:02,112937,1817,0,36.0434701,-79.39976137
California,US,2020-07-27 04:35:02,452288,8448,0,37.64629437,-121.8929271
New York,US,2020-07-27 04:35:02,411736,32630,0,42.60060306,-73.97723916
Wyoming,US,2020-07-27 04:35:02,2475,25,0,41.65498705,-105.72354150000001
Michigan,US,2020-07-27 04:35:02,86661,6400,0,44.6846864,-83.59507875
Alaska,US,2020-07-27 04:35:02,2524,20,0,55.32222414,-161.9722021
Maryland,US,2020-07-27 04:35:02,83748,3440,0,39.62357628,-78.69280486
Kansas,US,2020-07-27 04:35:02,25290,331,0,37.88582951,-95.30030847
Tennessee,US,2020-07-27 04:35:02,93936,967,0,36.12684348,-84.19965764
Texas,US,2020-07-27 04:35:02,394084,5076,0,31.81534745,-95.65354823
Maine,US,2020-07-27 04:35:02,3814,119,0,44.1664747,-70.20380627
Arizona,US,2020-07-27 04:35:02,162014,3305,0,35.39465006,-109.4892383
Georgia,US,2020-07-27 04:35:02,167953,3498,0,31.74847232,-82.28909114
Arkansas,US,2020-07-27 04:35:02,38623,401,0,34.29145151,-91.37277296
New Jersey,US,2020-07-27 04:35:02,179363,15787,0,39.47538693,-74.65848483
South Dakota,US,2020-07-27 04:35:02,8395,123,0,43.71757685,-98.56050467
Alabama,US,2020-07-27 04:35:02,79294,1473,0,32.53952745,-86.64408227
Oregon,US,2020-07-27 04:35:02,16758,289,0,44.70915557,-117.6749883
West Virginia,US,2020-07-27 04:35:02,5889,103,0,39.1307219,-80.00350858
Massachusetts,US,2020-07-27 04:35:02,115637,8529,0,41.72980578,-70.28854339
Utah,US,2020-07-27 04:35:02,37973,274,0,41.52106798,-113.0832816
Montana,US,2020-07-27 04:35:02,3341,46,0,45.13434354,-112.89846940000001
New Hampshire,US,2020-07-27 04:35:02,6436,409,0,43.51637314,-71.41684235
New Mexico,US,2020-07-27 04:35:02,19042,614,0,35.05163625,-106.6703554
Rhode Island,US,2020-07-27 04:35:02,18224,1002,0,41.71018079,-71.28652315
Nevada,US,2020-07-27 04:35:02,42843,734,0,39.15509045,-119.7480219
District of Columbia,US,2020-07-27 04:35:02,11780,581,0,38.90417773,-77.01655992
Connecticut,US,2020-07-27 04:35:02,48776,4413,0,41.26809896,-73.3881171
Hawaii,US,2020-07-27 04:35:02,1683,26,0,19.60121157,-155.5210167
Delaware,US,2020-07-27 04:35:02,14290,579,0,39.08646628,-75.56884914
Abruzzo,Italy,2020-07-27 04:35:02,3359,470,2777,42.35122196,13.39843823
Acre,Brazil,2020-07-27 04:35:02,18745,486,10681,-9.0238,-70.812
Adygea Republic,Russia,2020-07-27 04:35:02,2568,20,2023,44.6939006,40.1520421
Aguascalientes,Mexico,2020-07-27 04:35:02,3777,243,3059,21.8853,-102.2916
Aichi,Japan,2020-07-27 04:35:02,1094,35,505,35.035551,137.211621
Akita,Japan,2020-07-27 04:35:02,18,0,16,39.748678999999996,140.408228
Alagoas,Brazil,2020-07-27 04:35:02,55376,1500,47893,-9.5713,-36.782
Alberta,Canada,2020-07-27 04:35:02,10086,178,8567,53.9333,-116.5765
Altai Krai,Russia,2020-07-27 04:35:02,8531,64,6424,52.6932243,82.69314240000001
Altai Republic,Russia,2020-07-27 04:35:02,1437,1,968,50.7114101,86.8572186
Amapa,Brazil,2020-07-27 04:35:02,35220,554,23661,0.902,-52.003
Amazonas,Brazil,2020-07-27 04:35:02,96463,3217,80798,-3.4168,-65.8561
Amazonas,Colombia,2020-07-27 04:35:02,2497,101,2301,-1.4429,-71.5724
