Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered,Latitude,Longitude
,Hungary,2021-07-02 04:21:47,808160,29992,739204.0,47.1625,19.5033
Florida,US,2021-07-02 04:21:47,2362447,36973,,29.67866525,-82.35928158
San Martin,Peru,2021-07-02 04:21:47,45575,2861,0.0,-7.039531,-76.729127
Yaroslavl Oblast,Russia,2021-07-02 04:21:47,43976,710,41033.0,57.77819760000001,39.002109499999996
,Venezuela,2021-07-02 04:21:47,274024,3136,255256.0,6.4238,-66.5897
Orenburg Oblast,Russia,2021-07-02 04:21:47,47614,1108,42977.0,52.02692620000001,54.7276647
,Switzerland,2021-07-02 04:21:47,703176,10894,317600.0,46.8182,8.2275
,Uzbekistan,2021-07-02 04:21:47,111153,740,107696.0,41.377491,64.585262
Kherson Oblast,Ukraine,2021-07-02 04:21:47,35776,1146,34203.0,46.6354,32.6169
Kanagawa,Japan,2021-07-02 04:21:47,67669,949,64731.0,35.415312,139.338983
Tyumen Oblast,Russia,2021-07-02 04:21:47,39257,679,37571.0,58.8206488,70.36588370000001
Repatriated Travellers,Canada,2021-07-02 04:21:47,13,0,13.0,200.0,200.0
British Virgin Islands,United Kingdom,2021-07-02 04:21:47,313,1,299.0,18.4207,-64.64
Jiangxi,China,2021-07-02 04:21:47,937,1,936.0,27.614,115.7221
"Bonaire, Sint Eustatius and Saba",Netherlands,2021-07-02 04:21:47,1650,17,1613.0,12.1784,-68.2385
British Columbia,Canada,2021-07-02 04:21:47,147621,1754,145032.0,53.7267,-127.6476
Kaluga Oblast,Russia,2021-07-02 04:21:47,37474,374,35759.0,54.438277299999996,35.5272854
Blekinge,Sweden,2021-07-02 04:21:47,12860,130,0.0,56.2784,15.017999999999999
Nayarit,Mexico,2021-07-02 04:21:47,12784,1875,0.0,21.7514,-104.8455
New Hampshire,US,2021-07-02 04:21:47,99527,1372,,43.51637314,-71.41684235
,Kazakhstan,2021-07-02 04:21:47,485352,3533,450240.0,48.0196,66.9237
,Algeria,2021-07-02 04:21:47,140075,3726,97380.0,28.0339,1.6596
