Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered,Latitude,Longitude
Hubei,Mainland China,2020-02-13T14:13:06,48206,1310,3459,30.9756,112.2707
Guangdong,Mainland China,2020-02-13T13:33:01,1241,2,314,23.3417,113.4244
Henan,Mainland China,2020-02-13T14:53:02,1169,10,296,33.882,113.614
Zhejiang,Mainland China,2020-02-13T14:13:06,1145,0,360,29.1832,120.0934
Hunan,Mainland China,2020-02-13T11:53:02,968,2,339,27.6104,111.7088
Anhui,Mainland China,2020-02-13T13:33:01,910,5,157,31.8257,117.2264
Jiangxi,Mainland China,2020-02-13T01:13:08,872,1,170,27.614,115.7221
Jiangsu,Mainland China,2020-02-13T10:33:23,570,0,139,32.9711,119.455
Chongqing,Mainland China,2020-02-13T23:23:05,529,4,128,30.0572,107.874
Shandong,Mainland China,2020-02-13T13:33:01,509,2,105,36.3427,118.1498
Sichuan,Mainland China,2020-02-13T13:33:01,451,1,104,30.6171,102.7103
Heilongjiang,Mainland China,2020-02-13T12:13:06,395,9,33,47.862,127.7615
Beijing,Mainland China,2020-02-13T14:13:06,366,3,69,40.1824,116.4142
Shanghai,Mainland China,2020-02-13T06:13:15,315,1,62,31.202,121.4491
Fujian,Mainland China,2020-02-13T10:33:23,279,0,57,26.0789,117.9874
Hebei,Mainland China,2020-02-13T10:33:23,265,3,68,39.549,116.1306
Shaanxi,Mainland China,2020-02-13T10:33:23,229,0,46,35.1917,108.8701
Guangxi,Mainland China,2020-02-13T00:23:10,222,2,33,23.8298,108.7881
Hainan,Mainland China,2020-02-13T10:43:03,157,4,30,19.1959,109.7453
Yunnan,Mainland China,2020-02-13T08:43:08,156,0,27,24.974,101.487
Guizhou,Mainland China,2020-02-13T10:33:23,135,1,27,26.8154,106.8748
Shanxi,Mainland China,2020-02-13T23:23:05,126,0,36,37.5777,112.2922
Tianjin,Mainland China,2020-02-13T23:43:02,119,3,21,39.3054,117.323
Liaoning,Mainland China,2020-02-13T14:33:02,117,1,22,41.2956,122.6085
Gansu,Mainland China,2020-02-13T15:53:03,90,2,39,37.8099,101.0583
Jilin,Mainland China,2020-02-13T13:33:01,84,1,24,43.6661,126.1923
Ningxia,Mainland China,2020-02-13T01:23:08,64,0,24,37.2692,106.1655
Xinjiang,Mainland China,2020-02-13T10:33:23,63,1,6,41.1129,85.2401
Inner Mongolia,Mainland China,2020-02-13T01:23:08,61,0,6,44.0935,113.9448
Hong Kong,Hong Kong,2020-02-13T14:53:02,53,1,1,22.3,114.2
Qinghai,Mainland China,2020-02-13T08:43:08,18,0,11,35.7452,95.9956
Macau,Macau,2020-02-13T14:13:06,10,0,3,22.1667,113.55
Queensland,Australia,2020-02-09T19:33:02,5,0,0,-27.4698,153.0251
New South Wales,Australia,2020-02-13T17:53:03,4,0,4,-33.8688,151.2093
Victoria,Australia,2020-02-13T17:53:03,4,0,4,-37.8136,144.9631
British Columbia,Canada,2020-02-07T05:43:03,4,0,0,53.7267,-127.6476
South Australia,Australia,2020-02-02T22:33:07,2,0,0,-34.9285,138.6007
Tibet,Mainland China,2020-02-12T06:43:02,1,0,1,31.6927,88.0924
