Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered,Latitude,Longitude
Utrecht,Netherlands,2021-01-18 05:22:34,74715,979,0,52.084251,5.163824
P.A. Trento,Italy,2021-01-18 05:22:34,25073,1062,21581,46.06893511,11.12123097
Jamtland Harjedalen,Sweden,2021-01-18 05:22:34,5327,99,0,63.1712,14.9592
Khabarovsk Krai,Russia,2021-01-18 05:22:34,40396,219,36196,51.6312684,136.121524
Channel Islands,United Kingdom,2021-01-18 05:22:34,3363,78,3049,49.3723,-2.3644
Cusco,Peru,2021-01-18 05:22:34,26355,563,0,-13.191068,-72.153609
Jiangxi,China,2021-01-18 05:22:34,935,1,934,27.614,115.7221
Oita,Japan,2021-01-18 05:22:34,926,12,752,33.200697,131.43323999999998
Samara Oblast,Russia,2021-01-18 05:22:34,36298,742,33452,53.2128813,50.8914633
Sindh,Pakistan,2021-01-18 05:22:34,235576,3793,213624,26.009446,68.77680699999999
Ivano-Frankivsk Oblast,Ukraine,2021-01-18 05:22:34,45250,863,39091,48.9226,24.7111
Nebraska,US,2021-01-18 05:22:34,181978,1837,0,40.52449420000001,-98.50117804
,Montenegro,2021-01-18 05:22:34,55493,745,45348,42.708678000000006,19.37439
,Bangladesh,2021-01-18 05:22:34,527632,7906,472437,23.685,90.3563
Yamaguchi,Japan,2021-01-18 05:22:34,837,5,620,34.201190000000004,131.573293
Kentucky,US,2021-01-18 05:22:34,326674,3127,0,37.10459774,-85.28129668
Gujarat,India,2021-01-18 05:22:34,255872,4365,245107,22.694884,71.590923
,Uganda,2021-01-18 05:22:34,38085,304,13083,1.373333,32.290275
Heilongjiang,China,2021-01-18 05:22:34,1116,13,953,47.861999999999995,127.7615
Unknown,India,2021-01-18 05:22:34,0,0,0,200.0,200.0
Aichi,Japan,2021-01-18 05:22:34,21291,300,16891,35.035551,137.211621
Abruzzo,Italy,2021-01-18 05:22:34,39315,1325,26438,42.35122196,13.39843823
Jilin,China,2021-01-18 05:22:34,197,2,155,43.6661,126.1923
,Belarus,2021-01-18 05:22:34,225461,1582,209208,53.7098,27.9534
Amazonas,Colombia,2021-01-18 05:22:34,3451,129,3224,-1.4429,-71.5724
Leningrad Oblast,Russia,2021-01-18 05:22:34,27584,322,24796,60.185329599999996,32.3925325
,Timor-Leste,2021-01-18 05:22:34,52,0,49,-8.874217,125.727539
Lakshadweep,India,2021-01-18 05:22:34,0,0,0,13.699997199999999,72.18333259999999
Vasternorrland,Sweden,2021-01-18 05:22:34,11952,298,0,63.4276,17.7292
Chelyabinsk Oblast,Russia,2021-01-18 05:22:34,39748,650,26805,54.4223954,61.1865846
Los Lagos,Chile,2021-01-18 05:22:34,33762,310,29749,-41.9198,-72.1416
Sumy Oblast,Ukraine,2021-01-18 05:22:34,44300,575,39119,50.9077,34.7981
,Albania,2021-01-18 05:22:34,67690,1277,40453,41.1533,20.1683
Reunion,France,2021-01-18 05:22:34,9443,45,9053,-21.1151,55.5364
Western Australia,Australia,2021-01-18 05:22:34,887,9,865,-31.9505,115.8605
Acre,Brazil,2021-01-18 05:22:34,44767,836,38970,-9.0238,-70.812
Pasco,Peru,2021-01-18 05:22:34,7081,155,0,-10.39655,-75.307635
Irkutsk Oblast,Russia,2021-01-18 05:22:34,45004,1422,39768,56.6370122,104.71922099999999
