Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered,Latitude,Longitude
Sakhalin Oblast,Russia,2020-11-27 05:26:53,10794,6,7915,49.7219665,143.448533
Flevoland,Netherlands,2020-11-27 05:26:53,10505,133,0,52.550383,5.515162
Ceara,Brazil,2020-11-27 05:26:53,297152,9545,248685,-5.4984,-39.3206
Tasmania,Australia,2020-11-27 05:26:53,230,13,217,-42.8821,147.3272
Omsk Oblast,Russia,2020-11-27 05:26:53,21592,564,17759,56.09352629999999,73.5099936
,Kyrgyzstan,2020-11-27 05:26:53,71548,1256,62946,41.20438,74.766098
Macau,China,2020-11-27 05:26:53,46,0,46,22.1667,113.55
,Egypt,2020-11-27 05:26:53,114475,6596,102268,26.820553000000004,30.802497999999996
Recovered,US,2020-11-27 05:26:53,0,0,4871203,200.0,200.0
,Bulgaria,2020-11-27 05:26:53,136628,3529,44875,42.7339,25.4858
Toyama,Japan,2020-11-27 05:26:53,453,26,402,36.637464,137.26934599999998
Marche,Italy,2020-11-27 05:26:53,28073,1221,10443,43.61675973,13.5188753
Zhytomyr Oblast,Ukraine,2020-11-27 05:26:53,27926,476,17049,50.2547,28.6587
Ancash,Peru,2020-11-27 05:26:53,28307,1416,0,-9.407125,-77.67179499999997
San Andres y Providencia,Colombia,2020-11-27 05:26:53,2084,33,1988,12.5567,-81.7185
Delhi,India,2020-11-27 05:26:53,551262,8811,503717,28.646519,77.10898
La Rioja,Spain,2020-11-27 05:26:53,16328,543,3107,42.2871,-2.5396
,Yemen,2020-11-27 05:26:53,2137,612,1484,15.552726999999999,48.516388
Chandigarh,India,2020-11-27 05:26:53,17051,270,15612,30.733839,76.76827800000002
,Paraguay,2020-11-27 05:26:53,79517,1704,56510,-23.4425,-58.4438
,Namibia,2020-11-27 05:26:53,14155,147,13355,-22.9576,18.4904
Mato Grosso,Brazil,2020-11-27 05:26:53,156712,4060,147402,-12.6819,-56.9211
West Virginia,US,2020-11-27 05:26:53,44180,712,0,39.1307219,-80.00350858
Yamalo-Nenets Autonomous Okrug,Russia,2020-11-27 05:26:53,25557,246,17223,67.1471631,74.3415488
Kagoshima,Japan,2020-11-27 05:26:53,612,15,551,31.009484000000004,130.430665
Jilin,China,2020-11-27 05:26:53,157,2,155,43.6661,126.1923
Khmelnytskyi Oblast,Ukraine,2020-11-27 05:26:53,27703,421,15848,49.423,26.9871
Alberta,Canada,2020-11-27 05:26:53,51878,510,37316,53.9333,-116.5765
,Solomon Islands,2020-11-27 05:26:53,17,0,5,-9.6457,160.1562
,Madagascar,2020-11-27 05:26:53,17341,251,16657,-18.766947000000002,46.869107
,Gambia,2020-11-27 05:26:53,3728,123,3588,13.4432,-15.3101
Montana,US,2020-11-27 05:26:53,59682,658,0,45.13434354,-112.89846940000001
Tokyo,Japan,2020-11-27 05:26:53,39128,474,34405,35.711343,139.446921
Castilla - La Mancha,Spain,2020-11-27 05:26:53,84140,3738,6392,39.2796,-3.0977
,Liberia,2020-11-27 05:26:53,1591,83,1340,6.4280550000000005,-9.429499
North Carolina,US,2020-11-27 05:26:53,346506,5138,0,36.0434701,-79.39976137
South Dakota,US,2020-11-27 05:26:53,76142,849,0,43.71757685,-98.56050467
Guanajuato,Mexico,2020-11-27 05:26:53,60030,3874,0,21.019000000000002,-101.2574
Sachsen,Germany,2020-11-27 05:26:53,49855,800,31270,51.1045,13.2017
Cayman Islands,United Kingdom,2020-11-27 05:26:53,269,2,249,19.3133,-81.2546
Capital District,Colombia,2020-11-27 05:26:53,367150,8421,341048,4.711,-74.0721
Unknown,United Kingdom,2020-11-27 05:26:53,0,0,0,200.0,200.0
Louisiana,US,2020-11-27 05:26:53,225638,6350,0,30.295064899999996,-92.41419698
Unknown,Peru,2020-11-27 05:26:53,0,0,887019,200.0,200.0
Michigan,US,2020-11-27 05:26:53,352433,9170,0,44.6846864,-83.59507875
,Panama,2020-11-27 05:26:53,160287,3018,140976,8.538,-80.7821
Campeche,Mexico,2020-11-27 05:26:53,6748,909,0,19.8301,-90.5349
,Cyprus,2020-11-27 05:26:53,9673,48,2055,35.1264,33.4299
Grand Princess,Canada,2020-11-27 05:26:53,13,0,13,200.0,200.0
Meta,Colombia,2020-11-27 05:26:53,27585,618,25918,3.272,-73.0877
Hong Kong,China,2020-11-27 05:26:53,5947,108,5300,22.3,114.2
,Brunei,2020-11-27 05:26:53,150,3,145,4.5353,114.7277
