Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered,Latitude,Longitude
Michigan,US,2020-08-18 04:27:56,102749,6592,0,44.6846864,-83.59507875
Queretaro,Mexico,2020-08-18 04:27:56,4915,608,3830,20.5888,-100.3899
,Laos,2020-08-18 04:27:56,22,0,19,19.856270000000002,102.495496
England,United Kingdom,2020-08-18 04:27:56,275834,36731,0,52.3555,-1.1743
,Kyrgyzstan,2020-08-18 04:27:56,41991,1496,34537,41.20438,74.766098
Oklahoma,US,2020-08-18 04:27:56,48711,665,0,35.88494195,-94.65859267
Amazonas,Colombia,2020-08-18 04:27:56,2662,107,2429,-1.4429,-71.5724
Mykolaiv Oblast,Ukraine,2020-08-18 04:27:56,819,18,506,46.975,31.9946
Kherson Oblast,Ukraine,2020-08-18 04:27:56,301,6,221,46.6354,32.6169
Jiangxi,China,2020-08-18 04:27:56,932,1,931,27.614,115.7221
,Cote d'Ivoire,2020-08-18 04:27:56,17107,110,13990,7.54,-5.5471
,Algeria,2020-08-18 04:27:56,39025,1379,27347,28.0339,1.6596
Jalisco,Mexico,2020-08-18 04:27:56,16593,2036,13022,20.6595,-103.3494
Sardegna,Italy,2020-08-18 04:27:56,1500,134,1256,39.21531192,9.110616306
Sachsen-Anhalt,Germany,2020-08-18 04:27:56,2129,64,1973,51.9503,11.6923
Madre de Dios,Peru,2020-08-18 04:27:56,4755,127,0,-11.972699,-70.53171999999998
Unknown,Germany,2020-08-18 04:27:56,2196,0,0,200.0,200.0
,Timor-Leste,2020-08-18 04:27:56,25,0,24,-8.874217,125.727539
,Austria,2020-08-18 04:27:56,23534,729,20765,47.5162,14.5501
Yunnan,China,2020-08-18 04:27:56,195,2,188,24.974,101.48700000000001
Kharkiv Oblast,Ukraine,2020-08-18 04:27:56,6156,161,2714,49.9935,36.2304
Tamil Nadu,India,2020-08-18 04:27:56,343945,5886,283937,11.006091,78.400624
Reunion,France,2020-08-18 04:27:56,880,5,657,-21.1151,55.5364
Rivne Oblast,Ukraine,2020-08-18 04:27:56,7716,110,5618,50.6199,26.2516
Melilla,Spain,2020-08-18 04:27:56,204,2,125,35.2923,-2.9381
Norrbotten,Sweden,2020-08-18 04:27:56,1647,85,0,66.8309,20.3992
Bayern,Germany,2020-08-18 04:27:56,53088,2631,48600,48.7904,11.4979
,Maldives,2020-08-18 04:27:56,5909,23,3488,3.2028,73.2207
Khabarovsk Krai,Russia,2020-08-18 04:27:56,9086,81,6910,51.6312684,136.121524
Pais Vasco,Spain,2020-08-18 04:27:56,21915,1566,16160,42.9896,-2.6189
,Uganda,2020-08-18 04:27:56,1560,15,1165,1.373333,32.290275
Alabama,US,2020-08-18 04:27:56,109004,1925,0,32.53952745,-86.64408227
Toscana,Italy,2020-08-18 04:27:56,10854,1139,9028,43.76923077,11.25588885
Ingushetia Republic,Russia,2020-08-18 04:27:56,4045,75,3496,43.11542075,45.01713552
,Afghanistan,2020-08-18 04:27:56,37599,1375,27166,33.93911,67.709953
Caldas,Colombia,2020-08-18 04:27:56,1686,24,869,5.2983,-75.2479
Ladakh,India,2020-08-18 04:27:56,1966,14,1368,34.1526,77.5771
Valle d'Aosta,Italy,2020-08-18 04:27:56,1218,146,1064,45.73750286,7.320149366
Bahia,Brazil,2020-08-18 04:27:56,217115,4475,199181,-12.5797,-41.7007
Sint Maarten,Netherlands,2020-08-18 04:27:56,326,17,107,18.0425,-63.0548
Atacama,Chile,2020-08-18 04:27:56,4680,29,3643,-27.5661,-70.0503
Rondonia,Brazil,2020-08-18 04:27:56,48232,1017,39856,-11.5057,-63.5806
,Gabon,2020-08-18 04:27:56,8270,53,6404,-0.8037,11.6094
Hawaii,US,2020-08-18 04:27:56,5215,40,0,19.60121157,-155.5210167
Manitoba,Canada,2020-08-18 04:27:56,731,9,490,53.7609,-98.8139
Arauca,Colombia,2020-08-18 04:27:56,612,11,311,7.0762,-70.7105
