Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered,Latitude,Longitude
,Czechia,2020-12-25 05:22:48,660461,10776,552444,49.8175,15.472999999999999
Orenburg Oblast,Russia,2020-12-25 05:22:48,27488,311,24008,52.02692620000001,54.7276647
Nagano,Japan,2020-12-25 05:22:48,1070,10,941,36.132134,138.045528
Kagawa,Japan,2020-12-25 05:22:48,258,3,186,34.217292,133.969047
Pennsylvania,US,2020-12-25 05:22:48,595808,14707,0,39.87140411,-77.21610347
Vladimir Oblast,Russia,2020-12-25 05:22:48,17317,431,15585,56.0503336,40.656163299999996
Moquegua,Peru,2020-12-25 05:22:48,15852,301,0,-16.860271,-70.839046
Guanajuato,Mexico,2020-12-25 05:22:48,78812,4990,0,21.019000000000002,-101.2574
,Andorra,2020-12-25 05:22:48,7699,83,7171,42.5063,1.5218
Aruba,Netherlands,2020-12-25 05:22:48,5257,47,5031,12.5211,-69.9683
Campeche,Mexico,2020-12-25 05:22:48,7158,960,0,19.8301,-90.5349
Valle d'Aosta,Italy,2020-12-25 05:22:48,7119,371,6321,45.73750286,7.320149366
,Mauritius,2020-12-25 05:22:48,527,10,496,-20.348404000000002,57.552152
Heilongjiang,China,2020-12-25 05:22:48,961,13,937,47.861999999999995,127.7615
Northwest Territories,Canada,2020-12-25 05:22:48,24,0,23,64.8255,-124.8457
Chelyabinsk Oblast,Russia,2020-12-25 05:22:48,32532,480,23018,54.4223954,61.1865846
Komi Republic,Russia,2020-12-25 05:22:48,28377,542,25347,63.9881421,54.3326073
Mississippi,US,2020-12-25 05:22:48,202651,4556,0,31.47669768,-91.35326037
Curacao,Netherlands,2020-12-25 05:22:48,4099,12,2430,12.1696,-68.99
Choco,Colombia,2020-12-25 05:22:48,4788,168,4472,5.2528,-76.82600000000002
,Mali,2020-12-25 05:22:48,6441,235,3968,17.570692,-3.996166000000001
,Philippines,2020-12-25 05:22:48,465724,9055,430490,12.879721,121.77401699999999
Arizona,US,2020-12-25 05:22:48,473997,8294,0,35.39465006,-109.4892383
Bryansk Oblast,Russia,2020-12-25 05:22:48,21731,216,19098,52.887331499999995,33.41585300000001
