Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered,Latitude,Longitude
,Central African Republic,2021-07-17 04:22:22,7142,98,6859.0,6.6111,20.9394
Tianjin,China,2021-07-17 04:22:22,412,3,392.0,39.3054,117.323
Northern Territory,Australia,2021-07-17 04:22:22,191,0,183.0,-12.4634,130.8456
Tula Oblast,Russia,2021-07-17 04:22:22,45220,2326,40219.0,53.9570701,37.369090899999996
Kagawa,Japan,2021-07-17 04:22:22,2128,30,2071.0,34.217292,133.969047
Shanxi,China,2021-07-17 04:22:22,253,0,253.0,37.5777,112.2922
,Paraguay,2021-07-17 04:22:22,443378,14178,400910.0,-23.4425,-58.4438
Huancavelica,Peru,2021-07-17 04:22:22,15452,1122,0.0,-13.023888000000001,-75.00277
Skane,Sweden,2021-07-17 04:22:22,156800,1761,0.0,55.9903,13.5958
Yamaguchi,Japan,2021-07-17 04:22:22,3188,80,3075.0,34.201190000000004,131.573293
Wakayama,Japan,2021-07-17 04:22:22,2725,46,2591.0,33.911879,135.505446
Coquimbo,Chile,2021-07-17 04:22:22,46785,887,45297.0,-29.959,-71.3389
Walloon Brabant,Belgium,2021-07-17 04:22:22,42525,0,0.0,50.4,4.35
Saratov Oblast,Russia,2021-07-17 04:22:22,69410,1538,65118.0,51.652055499999996,46.86319520000001
Hawaii,US,2021-07-17 04:22:22,38966,523,,19.60121157,-155.5210167
Gibraltar,United Kingdom,2021-07-17 04:22:22,4555,94,4278.0,36.1408,-5.3536
,Brunei,2021-07-17 04:22:22,282,3,256.0,4.5353,114.7277
Maharashtra,India,2021-07-17 04:22:22,6197018,126727,5965644.0,19.449759,76.108221
Unknown,China,2021-07-17 04:22:22,0,0,39.0,200.0,200.0
Prince Edward Island,Canada,2021-07-17 04:22:22,208,0,208.0,46.5107,-63.4168
,Cabo Verde,2021-07-17 04:22:22,33234,295,32371.0,16.5388,-23.0418
,Cyprus,2021-07-17 04:22:22,89410,384,39061.0,35.1264,33.4299
Chukotka Autonomous Okrug,Russia,2021-07-17 04:22:22,961,8,765.0,66.0006475,169.4900869
Karelia Republic,Russia,2021-07-17 04:22:22,53136,677,49718.0,62.61940309999999,33.4920267
Gavleborg,Sweden,2021-07-17 04:22:22,35953,560,0.0,61.3012,16.1534
Lambayeque,Peru,2021-07-17 04:22:22,58223,8331,0.0,-6.3530489999999995,-79.824113
,Algeria,2021-07-17 04:22:22,151103,3910,104397.0,28.0339,1.6596
Tabasco,Mexico,2021-07-17 04:22:22,81479,4347,0.0,17.8409,-92.6189
Krasnoyarsk Krai,Russia,2021-07-17 04:22:22,83641,4153,72149.0,63.3233807,97.09799740000001
Cherkasy Oblast,Ukraine,2021-07-17 04:22:22,81996,1319,80338.0,49.4444,32.0598
Calabria,Italy,2021-07-17 04:22:22,69552,1236,66311.0,38.90597598,16.59440194
,Finland,2021-07-17 04:22:22,99592,978,46000.0,61.92411,25.748151
,Qatar,2021-07-17 04:22:22,224044,599,221913.0,25.3548,51.1839
,Lebanon,2021-07-17 04:22:22,550004,7883,535051.0,33.8547,35.8623
Cundinamarca,Colombia,2021-07-17 04:22:22,245352,6245,232050.0,5.026,-74.03
Saga,Japan,2021-07-17 04:22:22,2603,25,2576.0,33.286977,130.115738
,Bahamas,2021-07-17 04:22:22,13404,273,12066.0,25.025885,-78.035889
Schleswig-Holstein,Germany,2021-07-17 04:22:22,64277,1628,62250.0,54.2194,9.6961
Andaman and Nicobar Islands,India,2021-07-17 04:22:22,7505,129,7360.0,11.225999,92.96817800000001
Anhui,China,2021-07-17 04:22:22,1008,6,998.0,31.8257,117.2264
,Slovenia,2021-07-17 04:22:22,258108,4425,252961.0,46.1512,14.9955
Nizhny Novgorod Oblast,Russia,2021-07-17 04:22:22,132535,4650,121283.0,55.47180329999999,44.091159399999995
,Marshall Islands,2021-07-17 04:22:22,4,0,4.0,7.1315,171.1845
Jamtland Harjedalen,Sweden,2021-07-17 04:22:22,12557,121,0.0,63.1712,14.9592
Caldas,Colombia,2021-07-17 04:22:22,95464,2037,91065.0,5.2983,-75.2479
Fukushima,Japan,2021-07-17 04:22:22,5155,158,4811.0,37.378867,140.223295
Dnipropetrovsk Oblast,Ukraine,2021-07-17 04:22:22,135988,4469,131047.0,48.4647,35.0462
Piura,Peru,2021-07-17 04:22:22,83801,11654,0.0,-5.133361,-80.335861
Lipetsk Oblast,Russia,2021-07-17 04:22:22,36082,1005,31820.0,52.693517799999995,39.112266399999996
Jammu and Kashmir,India,2021-07-17 04:22:22,319576,4362,313098.0,33.75943,76.612638
Ostergotland,Sweden,2021-07-17 04:22:22,42508,637,0.0,58.3454,15.5198
Scotland,United Kingdom,2021-07-17 04:22:22,325335,7796,0.0,56.4907,-4.2026
South Carolina,US,2021-07-17 04:22:22,601803,9862,,34.22333378,-82.46170658
British Virgin Islands,United Kingdom,2021-07-17 04:22:22,1993,8,385.0,18.4207,-64.64
Amazonas,Brazil,2021-07-17 04:22:22,410367,13421,351713.0,-3.4168,-65.8561
Chiba,Japan,2021-07-17 04:22:22,43036,722,40509.0,35.510141,140.198917
,Iceland,2021-07-17 04:22:22,6555,29,6476.0,64.9631,-19.0208
Nordrhein-Westfalen,Germany,2021-07-17 04:22:22,819693,17243,799100.0,51.4332,7.6616
Jilin,China,2021-07-17 04:22:22,573,3,570.0,43.6661,126.1923
San Martin,Peru,2021-07-17 04:22:22,46814,2892,0.0,-7.039531,-76.729127
Risaralda,Colombia,2021-07-17 04:22:22,82046,2020,78155.0,5.3158,-75.9928
Hainan,China,2021-07-17 04:22:22,188,6,181.0,19.1959,109.7453
Jiangsu,China,2021-07-17 04:22:22,750,0,738.0,32.9711,119.455
,Lesotho,2021-07-17 04:22:22,12398,339,6601.0,-29.61,28.2336
