Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered,Latitude,Longitude
Ningxia,China,2021-05-21 04:20:43,76,0,75.0,37.2692,106.1655
Western Australia,Australia,2021-05-21 04:20:43,1016,9,1002.0,-31.9505,115.8605
West Bengal,India,2021-05-21 04:20:43,1209958,13895,1064553.0,23.814082,87.979803
Vichada,Colombia,2021-05-21 04:20:43,1649,25,1607.0,4.4234,-69.2878
Guainia,Colombia,2021-05-21 04:20:43,1586,22,1513.0,2.5854,-68.5247
,Slovenia,2021-05-21 04:20:43,250811,4345,240211.0,46.1512,14.9955
Brandenburg,Germany,2021-05-21 04:20:43,107425,3693,99700.0,52.4125,12.5316
Gavleborg,Sweden,2021-05-21 04:20:43,35168,551,0.0,61.3012,16.1534
,Nigeria,2021-05-21 04:20:43,165901,2067,156459.0,9.082,8.6753
Limburg,Belgium,2021-05-21 04:20:43,58501,0,0.0,50.9739,5.3420000000000005
Cusco,Peru,2021-05-21 04:20:43,59820,1361,0.0,-13.191068,-72.153609
Baja California,Mexico,2021-05-21 04:20:43,48667,8189,0.0,30.8406,-115.2838
Ancash,Peru,2021-05-21 04:20:43,67492,2927,0.0,-9.407125,-77.67179499999997
Ucayali,Peru,2021-05-21 04:20:43,30862,977,0.0,-9.621718,-73.444929
Loreto,Peru,2021-05-21 04:20:43,39437,1411,0.0,-4.124847,-74.424115
,Saint Lucia,2021-05-21 04:20:43,4923,77,4606.0,13.9094,-60.9789
Saskatchewan,Canada,2021-05-21 04:20:43,45128,522,42821.0,52.9399,-106.4509
New Brunswick,Canada,2021-05-21 04:20:43,2098,43,1937.0,46.5653,-66.4619
Hebei,China,2021-05-21 04:20:43,1317,7,1310.0,37.8957,114.9042
,Bulgaria,2021-05-21 04:20:43,416055,17447,371555.0,42.7339,25.4858
Bayern,Germany,2021-05-21 04:20:43,631929,14742,591100.0,48.7904,11.4979
Shandong,China,2021-05-21 04:20:43,883,7,872.0,36.3427,118.1498
Unknown,Spain,2021-04-25 23:20:49,0,0,0.0,200.0,200.0
,Czechia,2021-05-21 04:20:43,1656202,29967,1602974.0,49.8175,15.472999999999999
,Afghanistan,2021-05-21 04:20:43,64575,2772,55687.0,33.93911,67.709953
Vinnytsia Oblast,Ukraine,2021-05-21 04:20:43,69812,1628,60264.0,49.2331,28.4682
Ivano-Frankivsk Oblast,Ukraine,2021-05-21 04:20:43,85598,2037,81634.0,48.9226,24.7111
Cundinamarca,Colombia,2021-05-21 04:20:43,147650,4022,137539.0,5.026,-74.03
Bermuda,United Kingdom,2021-05-21 04:20:43,2483,32,2366.0,32.3078,-64.7505
,Greece,2021-05-21 04:20:43,385444,11641,93764.0,39.0742,21.8243
Nagaland,India,2021-05-21 04:20:43,19284,245,14520.0,26.06702,94.470302
Chukotka Autonomous Okrug,Russia,2021-05-21 04:20:43,763,7,733.0,66.0006475,169.4900869
Noord-Holland,Netherlands,2021-05-21 04:20:43,268573,2573,0.0,52.60090600000001,4.9186879999999995
Uttar Pradesh,India,2021-05-21 04:20:43,1651530,18588,1516508.0,26.925425,80.560982
Metropolitana,Chile,2021-05-21 04:20:43,542636,14946,511536.0,-33.4376,-70.6505
Madre de Dios,Peru,2021-05-21 04:20:43,12999,238,0.0,-11.972699,-70.53171999999998
Fukushima,Japan,2021-05-21 04:20:43,4399,130,3685.0,37.378867,140.223295
Sakha (Yakutiya) Republic,Russia,2021-05-21 04:20:43,37278,646,33216.0,66.941626,129.642371
Amazonas,Brazil,2021-05-21 04:20:43,381036,12903,326120.0,-3.4168,-65.8561
Rheinland-Pfalz,Germany,2021-05-21 04:20:43,150623,3678,140300.0,50.1183,7.309
Valle del Cauca,Colombia,2021-05-21 04:20:43,254950,8083,241866.0,3.8009,-76.6413
Kurgan Oblast,Russia,2021-05-21 04:20:43,21022,406,19750.0,55.7655302,64.5632681
Turks and Caicos Islands,United Kingdom,2021-05-21 04:20:43,2407,17,2379.0,21.69400000000001,-71.7979
Murcia,Spain,2021-05-21 04:20:43,112207,1593,2180.0,37.9922,-1.1307
Kiev Oblast,Ukraine,2021-05-21 04:20:43,123102,2618,114234.0,50.053000000000004,30.7667
Altai Republic,Russia,2021-05-21 04:20:43,16910,242,16580.0,50.7114101,86.8572186
,Egypt,2021-05-21 04:20:43,250391,14559,184373.0,26.820553000000004,30.802497999999996
Maine,US,2021-05-20 23:21:01,1,0,,200.0,200.0
Himachal Pradesh,India,2021-05-21 04:20:43,172722,2595,136679.0,31.927213000000002,77.233081
Northern Mariana Islands,US,2021-05-21 04:20:43,176,2,,15.0979,145.6739
Jiangxi,China,2021-05-21 04:20:43,937,1,936.0,27.614,115.7221
,Tunisia,2021-05-21 04:20:43,331674,12089,292825.0,33.886917,9.537499
Luxembourg,Belgium,2021-05-21 04:20:43,30395,0,0.0,50.0547,5.4677
Nara,Japan,2021-05-21 04:20:43,7531,101,6750.0,34.317451,135.871644
Louisiana,US,2021-05-21 04:20:43,467475,10517,,30.295064899999996,-92.41419698
,Rwanda,2021-05-21 04:20:43,26529,349,24884.0,-1.9403,29.8739
,Bahrain,2021-05-21 04:20:43,209293,780,189962.0,26.0275,50.55
Zaporizhia Oblast,Ukraine,2021-05-21 04:20:43,100931,2200,91025.0,47.8388,35.1396
Paraiba,Brazil,2021-05-21 04:20:43,313077,7336,213874.0,-7.24,-36.782
,Saint Kitts and Nevis,2021-05-21 04:20:43,46,0,45.0,17.357822,-62.782998
Sardegna,Italy,2021-05-21 04:20:43,56332,1442,41221.0,39.21531192,9.110616306
British Columbia,Canada,2021-05-21 04:20:43,140953,1661,134521.0,53.7267,-127.6476
Kronoberg,Sweden,2021-05-21 04:20:43,21349,312,0.0,56.7183,14.4115
,Belarus,2021-05-21 04:20:43,381546,2742,371666.0,53.7098,27.9534
