Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered,Latitude,Longitude
Hubei,Mainland China,2020-02-05T23:13:12,19665,549,633,30.9756,112.2707
Guangdong,Mainland China,2020-02-05T13:23:04,895,0,49,23.3417,113.4244
Zhejiang,Mainland China,2020-02-05T15:13:02,895,0,78,29.1832,120.0934
Henan,Mainland China,2020-02-05T15:03:02,764,2,47,33.882,113.614
Hunan,Mainland China,2020-02-05T15:23:02,661,0,54,27.6104,111.7088
Jiangxi,Mainland China,2020-02-05T01:33:07,548,0,27,27.614,115.7221
Anhui,Mainland China,2020-02-05T13:43:02,530,0,23,31.8257,117.2264
Chongqing,Mainland China,2020-02-05T23:43:02,389,2,15,30.0572,107.874
Jiangsu,Mainland China,2020-02-05T12:43:02,341,0,23,32.9711,119.455
Shandong,Mainland China,2020-02-05T10:13:13,307,0,15,36.3427,118.1498
Sichuan,Mainland China,2020-02-05T10:13:13,301,1,24,30.6171,102.7103
Beijing,Mainland China,2020-02-05T05:43:02,253,1,24,40.1824,116.4142
Shanghai,Mainland China,2020-02-05T06:23:04,243,1,15,31.202,121.4491
Fujian,Mainland China,2020-02-05T12:33:01,205,0,11,26.0789,117.9874
Heilongjiang,Mainland China,2020-02-05T12:13:04,190,2,7,47.862,127.7615
Shaanxi,Mainland China,2020-02-05T08:43:01,165,0,6,35.1917,108.8701
Guangxi,Mainland China,2020-02-05T12:03:08,150,0,13,23.8298,108.7881
Hebei,Mainland China,2020-02-05T11:23:18,135,1,6,39.549,116.1306
Yunnan,Mainland China,2020-02-05T23:33:02,128,0,5,24.974,101.487
Hainan,Mainland China,2020-02-05T16:43:04,99,1,5,19.1959,109.7453
Liaoning,Mainland China,2020-02-05T15:23:02,89,0,4,41.2956,122.6085
Shanxi,Mainland China,2020-02-05T15:23:02,81,0,5,37.5777,112.2922
Tianjin,Mainland China,2020-02-05T03:43:02,69,1,2,39.3054,117.323
Guizhou,Mainland China,2020-02-05T12:33:02,64,1,9,26.8154,106.8748
Gansu,Mainland China,2020-02-05T16:23:06,62,0,6,37.8099,101.0583
Jilin,Mainland China,2020-02-05T11:03:16,54,0,2,43.6661,126.1923
Inner Mongolia,Mainland China,2020-02-05T08:53:02,42,0,3,44.0935,113.9448
Ningxia,Mainland China,2020-02-04T02:13:18,34,0,1,37.2692,106.1655
Xinjiang,Mainland China,2020-02-05T02:03:13,32,0,0,41.1129,85.2401
Hong Kong,Hong Kong,2020-02-05T13:13:10,21,1,0,22.3,114.2
Qinghai,Mainland China,2020-02-05T03:13:05,17,0,3,35.7452,95.9956
Macau,Macau,2020-02-04T04:43:02,10,0,0,22.1667,113.55
New South Wales,Australia,2020-02-01T18:12:49,4,0,2,-33.8688,151.2093
Victoria,Australia,2020-02-01T18:12:49,4,0,0,-37.8136,144.9631
Queensland,Australia,2020-02-04T16:53:03,3,0,0,-27.4698,153.0251
South Australia,Australia,2020-02-02T22:33:07,2,0,0,-34.9285,138.6007
British Columbia,Canada,2020-02-05T17:33:03,2,0,0,53.7267,-127.6476
Tibet,Mainland China,2020-02-01T01:52:40,1,0,0,31.6927,88.0924
